neighbour_multiplier,popsize,restart_decay_power,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
0.75,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0,0.2,16313.6,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0,0.4,28403.2,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0,0.6,32345.6,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0,0.8,34726.4,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0,1,37497.6,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0.2,0.2,23078.4,inf,inf,25446.4,inf,inf,inf,inf
1,64,2,0.00000001,0.2,0.4,31340.8,inf,inf,33651.2,inf,inf,inf,inf
1,64,2,0.00000001,0.2,0.6,34803.2,inf,inf,37088,inf,inf,inf,inf
1,64,2,0.00000001,0.2,0.8,37004.8,inf,inf,39212.8,inf,inf,inf,inf
1,64,2,0.00000001,0.2,1,38387.2,inf,inf,40460.8,inf,inf,inf,inf
1,64,2,0.00000001,0.4,0.2,23558.4,30707.2,30790.4,26188.8,inf,inf,inf,inf
1,64,2,0.00000001,0.4,0.4,31942.4,38886.4,38988.8,33868.8,inf,inf,inf,inf
1,64,2,0.00000001,0.4,0.6,35078.4,42233.6,42380.8,37100.8,inf,inf,inf,inf
1,64,2,0.00000001,0.4,0.8,37184,44595.2,44358.4,39193.6,inf,inf,inf,inf
1,64,2,0.00000001,0.4,1,38662.4,46566.4,46086.4,40358.4,inf,inf,inf,inf
1,64,2,0.00000001,0.6,0.6,35072,41113.6,41273.6,37158.4,inf,49305.6,inf,inf
1,64,2,0.00000001,0.6,0.8,37472,43545.6,43430.4,39136,inf,inf,inf,inf
1,64,2,0.00000001,0.6,1,38950.4,45004.8,45036.8,40620.8,inf,inf,inf,inf
1,64,2,0.00000001,0.8,0.6,35328,42393.6,42457.6,37958.4,49504,inf,inf,inf
1,64,2,0.00000001,0.8,0.8,37497.6,44659.2,44633.6,39936,inf,inf,inf,inf
1,64,2,0.00000001,0.8,1,38988.8,46342.4,46240,41446.4,inf,inf,inf,inf
1,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0,0.2,16313.6,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0,0.4,28403.2,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0,0.6,32345.6,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0,0.8,34726.4,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0,1,37497.6,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0.2,0.2,23078.4,inf,inf,25446.4,inf,inf,inf,inf
1,64,4,0.00000001,0.2,0.4,31340.8,inf,inf,33651.2,inf,inf,inf,inf
1,64,4,0.00000001,0.2,0.6,34803.2,inf,inf,37088,inf,inf,inf,inf
1,64,4,0.00000001,0.2,0.8,37004.8,inf,inf,39212.8,inf,inf,inf,inf
1,64,4,0.00000001,0.2,1,38387.2,inf,inf,40460.8,inf,inf,inf,inf
1,64,4,0.00000001,0.4,0.2,23558.4,30707.2,30790.4,26188.8,inf,inf,inf,inf
1,64,4,0.00000001,0.4,0.4,31942.4,38886.4,38988.8,33868.8,inf,inf,inf,inf
1,64,4,0.00000001,0.4,0.6,35078.4,42233.6,42380.8,37100.8,inf,inf,inf,inf
1,64,4,0.00000001,0.4,0.8,37184,44595.2,44358.4,39193.6,inf,inf,inf,inf
1,64,4,0.00000001,0.4,1,38662.4,46566.4,46086.4,40358.4,inf,inf,inf,inf
1,64,4,0.00000001,0.6,0.6,35072,41113.6,41273.6,37158.4,inf,49305.6,inf,inf
1,64,4,0.00000001,0.6,0.8,37472,43545.6,43430.4,39136,inf,inf,inf,inf
1,64,4,0.00000001,0.6,1,38950.4,45004.8,45036.8,40620.8,inf,inf,inf,inf
1,64,4,0.00000001,0.8,0.6,35328,42393.6,42457.6,37958.4,49504,inf,inf,inf
1,64,4,0.00000001,0.8,0.8,37497.6,44659.2,44633.6,39936,inf,inf,inf,inf
1,64,4,0.00000001,0.8,1,38988.8,46342.4,46240,41446.4,inf,inf,inf,inf
1,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0,0.2,16313.6,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0,0.4,28403.2,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0,0.6,32345.6,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0,0.8,34726.4,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0,1,37497.6,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0.2,0.2,23078.4,inf,inf,25446.4,inf,inf,inf,inf
1,64,6,0.00000001,0.2,0.4,31340.8,inf,inf,33651.2,inf,inf,inf,inf
1,64,6,0.00000001,0.2,0.6,34803.2,inf,inf,37088,inf,inf,inf,inf
1,64,6,0.00000001,0.2,0.8,37004.8,inf,inf,39212.8,inf,inf,inf,inf
1,64,6,0.00000001,0.2,1,38387.2,inf,inf,40460.8,inf,inf,inf,inf
1,64,6,0.00000001,0.4,0.2,23558.4,30707.2,30790.4,26188.8,inf,inf,inf,inf
1,64,6,0.00000001,0.4,0.4,31942.4,38886.4,38988.8,33868.8,inf,inf,inf,inf
1,64,6,0.00000001,0.4,0.6,35078.4,42233.6,42380.8,37100.8,inf,inf,inf,inf
1,64,6,0.00000001,0.4,0.8,37184,44595.2,44358.4,39193.6,inf,inf,inf,inf
1,64,6,0.00000001,0.4,1,38662.4,46566.4,46086.4,40358.4,inf,inf,inf,inf
1,64,6,0.00000001,0.6,0.6,35072,41113.6,41273.6,37158.4,inf,49305.6,inf,inf
1,64,6,0.00000001,0.6,0.8,37472,43545.6,43430.4,39136,inf,inf,inf,inf
1,64,6,0.00000001,0.6,1,38950.4,45004.8,45036.8,40620.8,inf,inf,inf,inf
1,64,6,0.00000001,0.8,0.6,35328,42393.6,42457.6,37958.4,49504,inf,inf,inf
1,64,6,0.00000001,0.8,0.8,37497.6,44659.2,44633.6,39936,inf,inf,inf,inf
1,64,6,0.00000001,0.8,1,38988.8,46342.4,46240,41446.4,inf,inf,inf,inf
1,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0,0.2,16313.6,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0,0.4,28403.2,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0,0.6,32345.6,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0,0.8,34726.4,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0,1,37497.6,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0.2,0.2,23078.4,inf,inf,25446.4,inf,inf,inf,inf
1,64,8,0.00000001,0.2,0.4,31340.8,inf,inf,33651.2,inf,inf,inf,inf
1,64,8,0.00000001,0.2,0.6,34803.2,inf,inf,37088,inf,inf,inf,inf
1,64,8,0.00000001,0.2,0.8,37004.8,inf,inf,39212.8,inf,inf,inf,inf
1,64,8,0.00000001,0.2,1,38387.2,inf,inf,40460.8,inf,inf,inf,inf
1,64,8,0.00000001,0.4,0.2,23558.4,30707.2,30790.4,26188.8,inf,inf,inf,inf
1,64,8,0.00000001,0.4,0.4,31942.4,38886.4,38988.8,33868.8,inf,inf,inf,inf
1,64,8,0.00000001,0.4,0.6,35078.4,42233.6,42380.8,37100.8,inf,inf,inf,inf
1,64,8,0.00000001,0.4,0.8,37184,44595.2,44358.4,39193.6,inf,inf,inf,inf
1,64,8,0.00000001,0.4,1,38662.4,46566.4,46086.4,40358.4,inf,inf,inf,inf
1,64,8,0.00000001,0.6,0.6,35072,41113.6,41273.6,37158.4,inf,49305.6,inf,inf
1,64,8,0.00000001,0.6,0.8,37472,43545.6,43430.4,39136,inf,inf,inf,inf
1,64,8,0.00000001,0.6,1,38950.4,45004.8,45036.8,40620.8,inf,inf,inf,inf
1,64,8,0.00000001,0.8,0.6,35328,42393.6,42457.6,37958.4,49504,inf,inf,inf
1,64,8,0.00000001,0.8,0.8,37497.6,44659.2,44633.6,39936,inf,inf,inf,inf
1,64,8,0.00000001,0.8,1,38988.8,46342.4,46240,41446.4,inf,inf,inf,inf
1,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0,0.2,19289.6,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0,0.4,28992,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0,0.6,33190.4,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0,0.8,36044.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0,1,37324.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,0.2,24096,inf,inf,26496,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,0.4,32044.8,inf,inf,34233.6,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,0.6,35008,inf,inf,37324.8,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,0.8,37113.6,inf,inf,39545.6,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,1,38604.8,inf,inf,40896,inf,inf,inf,inf
1.125,64,2,0.00000001,0.4,0.2,24684.8,31718.4,31571.2,27072,inf,inf,inf,inf
1.125,64,2,0.00000001,0.4,0.4,31942.4,39340.8,39372.8,34048,inf,inf,inf,inf
1.125,64,2,0.00000001,0.4,0.6,35513.6,42668.8,42848,37280,inf,inf,inf,inf
1.125,64,2,0.00000001,0.4,0.8,37491.2,44864,45299.2,39116.8,inf,inf,inf,inf
1.125,64,2,0.00000001,0.4,1,38931.2,46489.6,47052.8,40684.8,inf,inf,inf,inf
1.125,64,2,0.00000001,0.6,0.6,35488,41536,41452.8,37504,inf,inf,inf,inf
1.125,64,2,0.00000001,0.6,0.8,37529.6,43705.6,43686.4,39571.2,inf,inf,inf,inf
1.125,64,2,0.00000001,0.6,1,39065.6,45184,45094.4,40844.8,inf,inf,inf,inf
1.125,64,2,0.00000001,0.8,0.6,35718.4,42649.6,42720,38182.4,inf,inf,inf,inf
1.125,64,2,0.00000001,0.8,0.8,37708.8,45004.8,44921.6,40153.6,inf,inf,inf,inf
1.125,64,2,0.00000001,0.8,1,39129.6,46694.4,46528,41708.8,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0,0.2,19289.6,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0,0.4,28992,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0,0.6,33190.4,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0,0.8,36044.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0,1,37324.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,0.2,24096,inf,inf,26496,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,0.4,32044.8,inf,inf,34233.6,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,0.6,35008,inf,inf,37324.8,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,0.8,37113.6,inf,inf,39545.6,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,1,38604.8,inf,inf,40896,inf,inf,inf,inf
1.125,64,4,0.00000001,0.4,0.2,24684.8,31718.4,31571.2,27072,inf,inf,inf,inf
1.125,64,4,0.00000001,0.4,0.4,31942.4,39340.8,39372.8,34048,inf,inf,inf,inf
1.125,64,4,0.00000001,0.4,0.6,35513.6,42668.8,42848,37280,inf,inf,inf,inf
1.125,64,4,0.00000001,0.4,0.8,37491.2,44864,45299.2,39116.8,inf,inf,inf,inf
1.125,64,4,0.00000001,0.4,1,38931.2,46489.6,47052.8,40684.8,inf,inf,inf,inf
1.125,64,4,0.00000001,0.6,0.6,35488,41536,41452.8,37504,inf,inf,inf,inf
1.125,64,4,0.00000001,0.6,0.8,37529.6,43705.6,43686.4,39571.2,inf,inf,inf,inf
1.125,64,4,0.00000001,0.6,1,39065.6,45184,45094.4,40844.8,inf,inf,inf,inf
1.125,64,4,0.00000001,0.8,0.6,35718.4,42649.6,42720,38182.4,inf,inf,inf,inf
1.125,64,4,0.00000001,0.8,0.8,37708.8,45004.8,44921.6,40153.6,inf,inf,inf,inf
1.125,64,4,0.00000001,0.8,1,39129.6,46694.4,46528,41708.8,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0,0.2,19289.6,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0,0.4,28992,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0,0.6,33190.4,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0,0.8,36044.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0,1,37324.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,0.2,24096,inf,inf,26496,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,0.4,32044.8,inf,inf,34233.6,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,0.6,35008,inf,inf,37324.8,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,0.8,37113.6,inf,inf,39545.6,inf,inf,inf,inf
1.125,64,6,0.00000001,0.2,1,38604.8,inf,inf,40896,inf,inf,inf,inf
1.125,64,6,0.00000001,0.4,0.2,24684.8,31718.4,31571.2,27072,inf,inf,inf,inf
1.125,64,6,0.00000001,0.4,0.4,31942.4,39340.8,39372.8,34048,inf,inf,inf,inf
1.125,64,6,0.00000001,0.4,0.6,35513.6,42668.8,42848,37280,inf,inf,inf,inf
1.125,64,6,0.00000001,0.4,0.8,37491.2,44864,45299.2,39116.8,inf,inf,inf,inf
1.125,64,6,0.00000001,0.4,1,38931.2,46489.6,47052.8,40684.8,inf,inf,inf,inf
1.125,64,6,0.00000001,0.6,0.6,35488,41536,41452.8,37504,inf,inf,inf,inf
1.125,64,6,0.00000001,0.6,0.8,37529.6,43705.6,43686.4,39571.2,inf,inf,inf,inf
1.125,64,6,0.00000001,0.6,1,39065.6,45184,45094.4,40844.8,inf,inf,inf,inf
1.125,64,6,0.00000001,0.8,0.6,35718.4,42649.6,42720,38182.4,inf,inf,inf,inf
1.125,64,6,0.00000001,0.8,0.8,37708.8,45004.8,44921.6,40153.6,inf,inf,inf,inf
1.125,64,6,0.00000001,0.8,1,39129.6,46694.4,46528,41708.8,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0,0.2,19289.6,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0,0.4,28992,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0,0.6,33190.4,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0,0.8,36044.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0,1,37324.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,0.2,24096,inf,inf,26496,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,0.4,32044.8,inf,inf,34233.6,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,0.6,35008,inf,inf,37324.8,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,0.8,37113.6,inf,inf,39545.6,inf,inf,inf,inf
1.125,64,8,0.00000001,0.2,1,38604.8,inf,inf,40896,inf,inf,inf,inf
1.125,64,8,0.00000001,0.4,0.2,24684.8,31718.4,31571.2,27072,inf,inf,inf,inf
1.125,64,8,0.00000001,0.4,0.4,31942.4,39340.8,39372.8,34048,inf,inf,inf,inf
1.125,64,8,0.00000001,0.4,0.6,35513.6,42668.8,42848,37280,inf,inf,inf,inf
1.125,64,8,0.00000001,0.4,0.8,37491.2,44864,45299.2,39116.8,inf,inf,inf,inf
1.125,64,8,0.00000001,0.4,1,38931.2,46489.6,47052.8,40684.8,inf,inf,inf,inf
1.125,64,8,0.00000001,0.6,0.6,35488,41536,41452.8,37504,inf,inf,inf,inf
1.125,64,8,0.00000001,0.6,0.8,37529.6,43705.6,43686.4,39571.2,inf,inf,inf,inf
1.125,64,8,0.00000001,0.6,1,39065.6,45184,45094.4,40844.8,inf,inf,inf,inf
1.125,64,8,0.00000001,0.8,0.6,35718.4,42649.6,42720,38182.4,inf,inf,inf,inf
1.125,64,8,0.00000001,0.8,0.8,37708.8,45004.8,44921.6,40153.6,inf,inf,inf,inf
1.125,64,8,0.00000001,0.8,1,39129.6,46694.4,46528,41708.8,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0,0.2,22592,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0,0.4,30483.2,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0,0.6,34124.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0,0.8,36460.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0,1,37945.6,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,0.2,26489.6,inf,inf,28729.6,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,0.4,32934.4,inf,inf,35462.4,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,0.6,36025.6,inf,inf,38208,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,0.8,37977.6,inf,inf,40025.6,inf,inf,inf,inf
1.5,64,2,0.00000001,0.2,1,39033.6,inf,inf,41145.6,inf,inf,inf,inf
1.5,64,2,0.00000001,0.4,0.2,26777.6,33900.8,33849.6,28864,inf,inf,inf,inf
1.5,64,2,0.00000001,0.4,0.4,33299.2,40384,40665.6,35148.8,inf,inf,inf,inf
1.5,64,2,0.00000001,0.4,0.6,36390.4,43705.6,43782.4,37952,inf,inf,inf,inf
1.5,64,2,0.00000001,0.4,0.8,38259.2,46195.2,46028.8,39942.4,inf,inf,inf,inf
1.5,64,2,0.00000001,0.4,1,39436.8,47436.8,47756.8,41004.8,inf,inf,inf,inf
1.5,64,2,0.00000001,0.6,0.6,36320,42470.4,42316.8,38086.4,inf,inf,inf,inf
1.5,64,2,0.00000001,0.6,0.8,38118.4,44332.8,44268.8,40019.2,inf,inf,inf,inf
1.5,64,2,0.00000001,0.6,1,39526.4,45734.4,45670.4,41280,inf,inf,inf,inf
1.5,64,2,0.00000001,0.8,0.6,36697.6,43584,43660.8,39148.8,inf,inf,inf,inf
1.5,64,2,0.00000001,0.8,0.8,38419.2,45715.2,45804.8,41043.2,inf,inf,inf,inf
1.5,64,2,0.00000001,0.8,1,39724.8,47174.4,47289.6,42227.2,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0,0.2,22592,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0,0.4,30483.2,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0,0.6,34124.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0,0.8,36460.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0,1,37945.6,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,0.2,26489.6,inf,inf,28729.6,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,0.4,32934.4,inf,inf,35462.4,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,0.6,36025.6,inf,inf,38208,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,0.8,37977.6,inf,inf,40025.6,inf,inf,inf,inf
1.5,64,4,0.00000001,0.2,1,39033.6,inf,inf,41145.6,inf,inf,inf,inf
1.5,64,4,0.00000001,0.4,0.2,26777.6,33900.8,33849.6,28864,inf,inf,inf,inf
1.5,64,4,0.00000001,0.4,0.4,33299.2,40384,40665.6,35148.8,inf,inf,inf,inf
1.5,64,4,0.00000001,0.4,0.6,36390.4,43705.6,43782.4,37952,inf,inf,inf,inf
1.5,64,4,0.00000001,0.4,0.8,38259.2,46195.2,46028.8,39942.4,inf,inf,inf,inf
1.5,64,4,0.00000001,0.4,1,39436.8,47436.8,47756.8,41004.8,inf,inf,inf,inf
1.5,64,4,0.00000001,0.6,0.6,36320,42470.4,42316.8,38086.4,inf,inf,inf,inf
1.5,64,4,0.00000001,0.6,0.8,38118.4,44332.8,44268.8,40019.2,inf,inf,inf,inf
1.5,64,4,0.00000001,0.6,1,39526.4,45734.4,45670.4,41280,inf,inf,inf,inf
1.5,64,4,0.00000001,0.8,0.6,36697.6,43584,43660.8,39148.8,inf,inf,inf,inf
1.5,64,4,0.00000001,0.8,0.8,38419.2,45715.2,45804.8,41043.2,inf,inf,inf,inf
1.5,64,4,0.00000001,0.8,1,39724.8,47174.4,47289.6,42227.2,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0,0.2,22592,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0,0.4,30483.2,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0,0.6,34124.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0,0.8,36460.8,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0,1,37945.6,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,0.2,26489.6,inf,inf,28729.6,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,0.4,32934.4,inf,inf,35462.4,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,0.6,36025.6,inf,inf,38208,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,0.8,37977.6,inf,inf,40025.6,inf,inf,inf,inf
1.5,64,6,0.00000001,0.2,1,39033.6,inf,inf,41145.6,inf,inf,inf,inf
1.5,64,6,0.00000001,0.4,0.2,26777.6,33900.8,33849.6,28864,inf,inf,inf,inf
1.5,64,6,0.00000001,0.4,0.4,33299.2,40384,40665.6,35148.8,inf,inf,inf,inf
1.5,64,6,0.00000001,0.4,0.6,36390.4,43705.6,43782.4,37952,inf,inf,inf,inf
1.5,64,6,0.00000001,0.4,0.8,38259.2,46195.2,46028.8,39942.4,inf,inf,inf,inf
1.5,64,6,0.00000001,0.4,1,39436.8,47436.8,47756.8,41004.8,inf,inf,inf,inf
1.5,64,6,0.00000001,0.6,0.6,36320,42470.4,42316.8,38086.4,inf,inf,inf,inf
1.5,64,6,0.00000001,0.6,0.8,38118.4,44332.8,44268.8,40019.2,inf,inf,inf,inf
1.5,64,6,0.00000001,0.6,1,39526.4,45734.4,45670.4,41280,inf,inf,inf,inf
1.5,64,6,0.00000001,0.8,0.6,36697.6,43584,43660.8,39148.8,inf,inf,inf,inf
1.5,64,6,0.00000001,0.8,0.8,38419.2,45715.2,45804.8,41043.2,inf,inf,inf,inf
1.5,64,6,0.00000001,0.8,1,39724.8,47174.4,47289.6,42227.2,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,0,0.2,22592,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,0,0.4,30483.2,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,0,0.6,34124.8,inf,inf,inf,inf,inf,inf,inf
