h,p_best_rate,popsize,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
20,0.32,64,960,3590.4,3603.2,1363.2,8582.4,5696,3965.8665,2115.5557
22,0.6,64,934.4,3520,3462.4,1363.2,8896,5625.6,3966.9333,2195.9111
22,0.76,64,972.8,3475.2,3392,1433.6,9030.4,5497.6,3966.9333,2198.0447
22,0.84,64,934.4,3596.8,3520,1401.6,9216,5139.2,3968,2139.7334
19,0.43999997,64,928,3584,3552,1395.2,8646.4,5708.8,3969.0671,2139.0222
21,0.84,64,934.4,3532.8,3539.2,1408,9171.2,5228.8,3969.0671,2153.9556
22,0.35999998,64,953.6,3545.6,3552,1350.4,8678.4,5734.4,3969.0667,2158.2222
2,0.39999998,64,896,3411.2,3020.8,1088,9932.8,5472,3970.1335,2488.1777
15,0.28,64,902.4,3539.2,3532.8,1363.2,8678.4,5804.8,3970.1335,2180.9778
19,0.28,64,864,3603.2,3603.2,1433.6,8678.4,5638.4,3970.1335,2125.5112
12,1,64,908.8,3360,3225.6,1260.8,9939.2,5132.8,3971.2,2376.5332
21,0.48,64,960,3616,3507.2,1350.4,8716.8,5676.8,3971.2,2150.3997
24,0.32,64,940.8,3616,3635.2,1376,8454.4,5804.8,3971.2,2105.5999
6,0.23999998,64,876.8,3545.6,3462.4,1241.6,9049.6,5657.6,3972.2666,2254.222
6,0.96,64,902.4,2995.2,3129.6,1235.2,10777.6,4793.6,3972.2666,2542.222
17,0.84,64,889.6,3372.8,3424,1337.6,9875.2,4934.4,3972.2666,2288.3555
22,0.8,64,928,3481.6,3411.2,1363.2,9241.6,5408,3972.2666,2235.0222
5,0.8,64,902.4,3065.6,3142.4,1254.4,10643.2,4832,3973.3333,2509.5112
7,0.92,64,960,3136,3225.6,1273.6,10406.4,4838.4,3973.3337,2432.7112
16,0.19999999,64,953.6,3724.8,3571.2,1318.4,8121.6,6150.4,3973.3333,2108.4443
24,0.52,64,928,3577.6,3545.6,1420.8,9036.8,5331.2,3973.3333,2140.4446
2,0.48,64,774.4,2982.4,3097.6,1113.6,10233.6,5644.8,3974.3997,2643.2
5,0.84,64,889.6,2956.8,3116.8,1222.4,10752,4908.8,3974.3997,2570.6667
11,0.96,64,928,3315.2,3372.8,1267.2,9779.2,5184,3974.4001,2338.1333
14,0.72,64,953.6,3353.6,3366.4,1337.6,9414.4,5420.8,3974.4004,2295.4668
19,0.8,64,985.6,3449.6,3372.8,1414.4,9331.2,5292.8,3974.4004,2225.067
20,0.48,64,921.6,3449.6,3449.6,1420.8,8889.6,5715.2,3974.3997,2218.6667
23,0.52,64,947.2,3660.8,3436.8,1408,8838.4,5555.2,3974.3997,2148.2668
24,0.48,64,940.8,3584,3603.2,1382.4,8499.2,5836.8,3974.4004,2129.067
5,0.72,64,857.6,3059.2,3148.8,1228.8,10188.8,5369.6,3975.4666,2535.822
5,0.88,64,896,3059.2,3180.8,1260.8,10412.8,5043.2,3975.4668,2501.689
16,0.92,64,908.8,3411.2,3366.4,1382.4,9548.8,5235.2,3975.4668,2277.689
22,0.92,64,921.6,3539.2,3475.2,1356.8,9305.6,5260.8,3976.5332,2204.4443
1,0.8,64,857.6,2860.8,2969.6,1049.6,10854.4,5273.6,3977.5999,2724.2668
8,0.68,64,928,3257.6,3308.8,1324.8,9836.8,5209.6,3977.5999,2363.7332
12,0.19999999,64,870.4,3596.8,3641.6,1344,8345.6,6073.6,3978.6667,2153.9553
9,0.32,64,870.4,3603.2,3347.2,1369.6,8979.2,5708.8,3979.7332,2242.8445
18,0.64,64,953.6,3513.6,3628.8,1388.8,8947.2,5446.4,3979.7334,2144.711
16,0.76,64,921.6,3462.4,3398.4,1408,9414.4,5280,3980.8,2244.2668
17,0.72,64,915.2,3436.8,3468.8,1280,9344,5440,3980.8,2274.1335
9,0.88,64,908.8,3212.8,3212.8,1324.8,9945.6,5286.4,3981.867,2422.7556
15,0.92,64,953.6,3392,3500.8,1350.4,9516.8,5177.6,3981.867,2243.5557
16,0.72,64,928,3526.4,3340.8,1356.8,9235.2,5504,3981.8665,2258.489
24,0.35999998,64,908.8,3596.8,3545.6,1395.2,8499.2,5945.6,3981.867,2160.3557
15,0.23999998,64,921.6,3667.2,3488,1395.2,8236.8,6188.8,3982.9336,2153.2444
23,0.72,64,934.4,3558.4,3596.8,1388.8,9024,5395.2,3982.9329,2151.111
17,0.6,64,883.2,3456,3430.4,1376,9196.8,5561.6,3983.9998,2263.4666
21,0.76,64,966.4,3494.4,3468.8,1363.2,9408,5203.2,3984,2214.4001
24,0.56,64,870.4,3552,3494.4,1395.2,9036.8,5555.2,3984,2208
24,0.68,64,883.2,3513.6,3532.8,1382.4,9068.8,5523.2,3984,2208
3,0.72,64,928,2899.2,2995.2,1100.8,10745.6,5241.6,3985.0667,2672.3555
21,0.28,64,889.6,3545.6,3692.8,1324.8,8556.8,5900.8,3985.0664,2162.4888
4,0.48,64,947.2,3168,2963.2,1241.6,10278.4,5318.4,3986.1335,2541.5112
14,0.23999998,64,896,3660.8,3577.6,1401.6,8601.6,5779.2,3986.1335,2136.1777
20,0.96,64,928,3449.6,3430.4,1388.8,9683.2,5036.8,3986.1335,2249.2444
15,0.19999999,64,883.2,3603.2,3603.2,1363.2,8108.8,6368,3988.2666,2166.7556
22,0.48,64,857.6,3488,3584,1414.4,8857.6,5728,3988.2666,2203.0222
17,0.32,64,966.4,3520,3609.6,1356.8,8620.8,5862.4,3989.3333,2168.1777
8,1,64,864,3238.4,3155.2,1337.6,10368,4979.2,3990.3997,2455.4668
22,0.28,64,889.6,3564.8,3545.6,1363.2,8512,6067.2,3990.3997,2199.4666
10,0.19999999,64,896,3571.2,3513.6,1273.6,8524.8,6169.6,3991.4666,2237.1555
16,0.96,64,972.8,3449.6,3353.6,1350.4,9683.2,5139.2,3991.4668,2279.8225
20,0.28,64,832,3667.2,3603.2,1356.8,8480,6009.6,3991.4666,2168.889
6,0.28,64,928,3500.8,3328,1260.8,9267.2,5670.4,3992.5334,2317.5112
9,0.23999998,64,992,3430.4,3488,1388.8,8710.4,5945.6,3992.5334,2223.6445
18,0.96,64,953.6,3577.6,3366.4,1408,9523.2,5126.4,3992.5334,2221.5112
23,0.84,64,915.2,3488,3488,1350.4,9510.4,5203.2,3992.5332,2242.8445
3,0.76,64,921.6,2950.4,2995.2,1177.6,10969.6,4947.2,3993.6003,2643.2002
4,0.32,64,889.6,3225.6,3244.8,1222.4,9804.8,5574.4,3993.5999,2463.9998
23,0.76,64,972.8,3507.2,3430.4,1414.4,9273.6,5363.2,3993.5996,2216.5332
5,0.23999998,64,921.6,3520,3424,1235.2,8979.2,5888,3994.6667,2292.6223
16,0.88,64,928,3328,3321.6,1299.2,9664,5427.2,3994.6667,2367.2888
19,0.72,64,908.8,3468.8,3526.4,1408,9280,5376,3994.6667,2222.2222
20,0.72,64,908.8,3552,3392,1382.4,9100.8,5632,3994.6667,2247.822
17,1,64,953.6,3443.2,3417.6,1408,9747.2,5011.2,3996.8,2254.9333
13,0.56,64,921.6,3494.4,3443.2,1356.8,9235.2,5536,3997.8665,2258.489
21,0.56,64,857.6,3558.4,3571.2,1363.2,9043.2,5600,3998.9336,2215.1113
21,0.88,64,966.4,3494.4,3385.6,1414.4,9414.4,5324.8,4000,2246.4001
3,0.88,64,915.2,3040,2899.2,1132.8,10899.2,5120,4001.0667,2672.3557
17,0.43999997,64,940.8,3699.2,3500.8,1356.8,8716.8,5792,4001.0664,2168.8887
21,0.35999998,64,876.8,3481.6,3609.6,1395.2,8684.8,5958.4,4001.0667,2213.6887
17,0.92,64,960,3481.6,3353.6,1369.6,9568,5280,4002.1335,2281.2444
19,0.32,64,896,3584,3673.6,1395.2,8748.8,5715.2,4002.1335,2153.2444
23,0.96,64,857.6,3584,3641.6,1420.8,9600,4908.8,4002.1335,2168.1777
1,0.35999998,64,806.4,3187.2,3417.6,1107.2,9984,5516.8,4003.2,2498.133
11,0.19999999,64,960,3552,3571.2,1331.2,8620.8,5984,4003.2,2199.4666
15,0.84,64,883.2,3308.8,3430.4,1369.6,9670.4,5356.8,4003.2,2340.2666
24,0.92,64,928,3584,3603.2,1356.8,9484.8,5062.4,4003.2002,2180.2666
5,0.68,64,940.8,3212.8,3033.6,1222.4,10579.2,5036.8,4004.2668,2535.8223
19,0.68,64,966.4,3520,3539.2,1395.2,8908.8,5696,4004.2666,2198.7556
23,0.28,64,928,3686.4,3654.4,1337.6,8518.4,5900.8,4004.2668,2136.8892
2,0.92,64,876.8,3059.2,2745.6,1145.6,11091.2,5113.6,4005.3333,2731.378
8,0.19999999,64,940.8,3436.8,3500.8,1337.6,9081.6,5740.8,4006.3997,2269.8665
2,0.68,64,838.4,2905.6,3014.4,1107.2,11155.2,5024,4007.4668,2721.4224
13,0.19999999,64,953.6,3622.4,3590.4,1363.2,8332.8,6182.4,4007.4666,2166.7556
4,0.35999998,64,876.8,3398.4,3155.2,1209.6,9747.2,5664,4008.5332,2464.7112
12,0.92,64,921.6,3321.6,3334.4,1344,9830.4,5299.2,4008.5332,2370.8445
19,0.56,64,934.4,3520,3507.2,1344,9004.8,5740.8,4008.5332,2242.8445
5,1,64,902.4,3065.6,2995.2,1273.6,11001.6,4819.2,4009.5996,2600.533
1,0.84,64,838.4,2796.8,3027.2,1068.8,11532.8,4806.4,4011.7334,2771.9111
14,0.96,64,947.2,3385.6,3372.8,1408,9542.4,5414.4,4011.7334,2311.111
15,0.96,64,947.2,3520,3347.2,1363.2,9625.6,5267.2,4011.7332,2289.7776
18,0.28,64,819.2,3571.2,3526.4,1420.8,8800,5932.8,4011.7332,2236.4443
21,0.23999998,64,928,3769.6,3660.8,1369.6,8326.4,6016,4011.7334,2106.3113
4,0.76,64,876.8,3110.4,3014.4,1203.2,10560,5318.4,4013.867,2616.889
20,0.23999998,64,902.4,3635.2,3660.8,1414.4,8467.2,6003.2,4013.8665,2147.5557
22,0.72,64,889.6,3616,3558.4,1388.8,9324.8,5305.6,4013.8665,2200.889
4,0.96,64,934.4,2982.4,3052.8,1216,10809.6,5094.4,4014.9333,2624.711
2,0.43999997,64,870.4,3398.4,3046.4,1113.6,10099.2,5568,4016,2545.0667
22,0.43999997,64,979.2,3539.2,3628.8,1337.6,8684.8,5939.2,4018.1335,2195.9111
3,0.43999997,64,915.2,3187.2,3104,1177.6,9964.8,5766.4,4019.2002,2564.2666
22,0.68,64,979.2,3475.2,3532.8,1344,9363.2,5427.2,4020.2668,2249.9558
5,0.92,64,947.2,3193.6,3059.2,1260.8,10508.8,5158.4,4021.3333,2541.511
11,0.23999998,64,915.2,3507.2,3430.4,1376,8947.2,5952,4021.3333,2285.5112
22,0.88,64,908.8,3488,3545.6,1401.6,9510.4,5280,4022.4001,2248.5334
16,0.23999998,64,940.8,3635.2,3616,1350.4,8550.4,6048,4023.4668,2183.8223
3,1,64,876.8,2963.2,2944,1177.6,11360,4825.6,4024.5332,2712.1777
4,0.84,64,870.4,2956.8,3161.6,1216,10976,4966.4,4024.5334,2631.111
23,0.92,64,928,3488,3577.6,1376,9574.4,5203.2,4024.5332,2242.8445
1,0.76,64,889.6,2924.8,3110.4,1062.4,11040,5126.4,4025.5999,2705.0667
1,0.92,64,812.8,2912,3091.2,1100.8,11321.6,4928,4027.7332,2731.3777
2,0.76,64,819.2,2982.4,2873.6,1132.8,10976,5395.2,4029.8665,2770.489
20,0.68,64,947.2,3430.4,3481.6,1388.8,9184,5747.2,4029.8665,2290.489
23,0.56,64,876.8,3552,3616,1369.6,9094.4,5670.4,4029.867,2235.0225
17,0.23999998,64,947.2,3584,3667.2,1401.6,8486.4,6099.2,4030.9336,2174.578
1,0.6,64,825.6,2854.4,3097.6,1049.6,10924.8,5440,4032,2766.9333
2,1,64,838.4,2854.4,2912,1113.6,11475.2,4998.4,4032,2803.2
21,0.6,64,953.6,3481.6,3500.8,1369.6,9376,5510.4,4032,2274.1335
2,0.64,64,876.8,2988.8,2944,1126.4,10867.2,5401.6,4034.133,2733.511
22,0.96,64,870.4,3571.2,3436.8,1408,9964.8,4960,4035.2,2284.7998
20,0.88,64,947.2,3449.6,3488,1452.8,9356.8,5523.2,4036.2668,2269.1555
24,0.76,64,953.6,3552,3558.4,1382.4,9587.2,5190.4,4037.3337,2234.3113
18,1,64,928,3436.8,3392,1363.2,10112,4998.4,4038.4001,2344.5334
14,0.19999999,64,979.2,3795.2,3545.6,1376,8345.6,6195.2,4039.4668,2153.9556
23,0.43999997,64,921.6,3545.6,3603.2,1401.6,9075.2,5689.6,4039.4666,2228.6223
24,0.6,64,947.2,3571.2,3584,1331.2,9529.6,5273.6,4039.4666,2241.422
22,0.56,64,844.8,3539.2,3520,1395.2,9030.4,5913.6,4040.5334,2287.6445
1,0.52,64,838.4,3161.6,2950.4,1062.4,10675.2,5561.6,4041.5999,2717.8665
21,0.43999997,64,876.8,3532.8,3596.8,1459.2,8716.8,6067.2,4041.6003,2233.5999
1,0.48,64,857.6,2963.2,3072,1075.2,10675.2,5612.8,4042.6667,2734.2224
1,0.56,64,825.6,3116.8,3206.4,1068.8,10867.2,5171.2,4042.6667,2651.0222
3,0.64,64,921.6,3104,3161.6,1190.4,10700.8,5177.6,4042.6667,2597.6887
3,0.96,64,908.8,2963.2,2944,1177.6,11296,4966.4,4042.6667,2725.689
23,0.35999998,64,953.6,3609.6,3584,1459.2,8774.4,5875.2,4042.6667,2188.0889
11,0.16,64,908.8,3744,3500.8,1344,8480,6284.8,4043.7332,2225.7776
22,0.23999998,64,928,3699.2,3590.4,1388.8,8409.6,6246.4,4043.7334,2189.511
1,0.96,64,806.4,2924.8,2880,1075.2,11648,4940.8,4045.8665,2832.3555
2,0.8,64,870.4,2988.8,2937.6,1107.2,11200,5171.2,4045.8665,2759.822
21,0.92,64,928,3513.6,3443.2,1324.8,9811.2,5254.4,4045.867,2324.6223
3,0.39999998,64,902.4,3340.8,3097.6,1171.2,10060.8,5708.8,4046.9336,2558.578
3,0.84,64,908.8,2950.4,3059.2,1158.4,11206.4,5011.2,4049.0664,2706.4888
13,0.16,64,921.6,3699.2,3609.6,1318.4,8448,6297.6,4049.0667,2215.8223
19,0.92,64,902.4,3475.2,3468.8,1401.6,9708.8,5344,4050.1335,2317.511
1,0.64,64,819.2,3033.6,3097.6,1068.8,10988.8,5299.2,4051.2,2728.5332
3,0.32,64,921.6,3174.4,3353.6,1164.8,10028.8,5664,4051.2,2530.1333
3,0.52,64,921.6,3104,3084.8,1184,10624,5401.6,4053.3333,2639.6443
5,0.28,64,928,3212.8,3398.4,1299.2,9721.6,5760,4053.3333,2458.311
5,0.16,64,876.8,3468.8,3680,1209.6,9203.2,5894.4,4055.4668,2328.889
19,0.23999998,64,979.2,3648,3648,1356.8,8614.4,6086.4,4055.4668,2196.6223
19,0.96,64,966.4,3411.2,3481.6,1440,9708.8,5324.8,4055.4668,2307.5554
21,0.96,64,953.6,3513.6,3372.8,1363.2,9862.4,5273.6,4056.5334,2340.9778
6,0.16,64,947.2,3462.4,3462.4,1280,9011.2,6182.4,4057.5999,2359.4666
23,0.19999999,64,889.6,3795.2,3750.4,1369.6,8409.6,6137.6,4058.6663,2143.2888
23,1,64,915.2,3539.2,3539.2,1363.2,9664,5331.2,4058.6667,2292.6223
18,0.19999999,64,908.8,3769.6,3552,1376,8492.8,6265.6,4060.7998,2212.2666
21,1,64,896,3379.2,3539.2,1408,9785.6,5363.2,4061.8665,2341.6887
2,0.84,64,876.8,2867.2,2918.4,1139.2,11552,5024,4062.9333,2816.7112
4,0.72,64,928,3097.6,3014.4,1184,10995.2,5164.8,4064,2677.3333
23,0.23999998,64,960,3737.6,3731.2,1382.4,8563.2,6009.6,4064,2148.2666
20,0.19999999,64,896,3635.2,3673.6,1408,8684.8,6092.8,4065.0671,2215.8223
24,0.19999999,64,947.2,3616,3808,1363.2,8473.6,6182.4,4065.0667,2175.2888
24,0.43999997,64,966.4,3628.8,3635.2,1376,8979.2,5804.8,4065.0671,2217.9556
2,0.52,64,896,2924.8,3392,1145.6,10412.8,5625.6,4066.133,2635.3777
4,0.23999998,64,928,3449.6,3328,1228.8,9414.4,6048,4066.1335,2443.3777
19,1,64,992,3424,3334.4,1408,9996.8,5241.6,4066.133,2368.711
22,1,64,966.4,3520,3564.8,1388.8,9894.4,5062.4,4066.1335,2274.8445
24,0.96,64,1004.8,3564.8,3596.8,1433.6,9734.4,5062.4,4066.1335,2221.5112
2,0.88,64,915.2,2886.4,2982.4,1171.2,11545.6,4902.4,4067.2002,2771.2002
19,0.19999999,64,915.2,3712,3622.4,1433.6,8428.8,6291.2,4067.2,2195.2
24,0.23999998,64,928,3680,3808,1414.4,8403.2,6176,4068.2668,2147.5557
3,0.28,64,940.8,3296,3219.2,1196.8,10227.2,5536,4069.3333,2541.5112
8,0.16,64,908.8,3596.8,3443.2,1254.4,9017.6,6208,4071.4668,2360.889
2,0.56,64,851.2,3110.4,3110.4,1139.2,10515.2,5708.8,4072.5332,2692.9778
2,0.72,64,832,3078.4,2931.2,1120,11116.8,5363.2,4073.5996,2777.5999
22,0.19999999,64,921.6,3827.2,3744,1401.6,8396.8,6150.4,4073.5999,2133.3333
4,0.92,64,902.4,3008,3008,1228.8,11200,5100.8,4074.6667,2717.1555
10,0.16,64,915.2,3577.6,3686.4,1318.4,8684.8,6265.6,4074.6667,2267.0222
11,0.12,64,947.2,3616,3673.6,1337.6,8403.2,6470.4,4074.667,2241.422
15,0.16,64,908.8,3673.6,3603.2,1344,8224,6720,4078.9333,2262.0442
3,0.92,64,870.4,2828.8,3040,1177.6,11552,5011.2,4080,2801.0664
5,0.19999999,64,998.4,3481.6,3520,1292.8,9126.4,6086.4,4084.2666,2348.0889
9,0.16,64,940.8,3699.2,3603.2,1324.8,8819.2,6124.8,4085.3333,2257.7778
24,1,64,889.6,3475.2,3424,1395.2,9996.8,5344,4087.4668,2388.6223
1,1,64,812.8,2886.4,3020.8,1088,11692.8,5036.8,4089.6003,2850.1335
1,0.43999997,64,800,3008,3123.2,1049.6,10860.8,5715.2,4092.8,2796.8
1,0.39999998,64,851.2,3308.8,3110.4,1056,10521.6,5715.2,4093.8665,2683.0222
18,0.92,64,998.4,3411.2,3468.8,1356.8,9824,5529.6,4098.1333,2385.7776
21,0.19999999,64,940.8,3782.4,3686.4,1356.8,8454.4,6374.4,4099.2,2210.1335
1,0.72,64,889.6,2924.8,2995.2,1075.2,11328,5388.8,4100.267,2838.7559
4,0.68,64,896,3027.2,3097.6,1177.6,10963.2,5446.4,4101.3335,2735.6445
17,0.16,64,915.2,3795.2,3763.2,1337.6,8416,6380.8,4101.3335,2198.0447
12,0.16,64,902.4,3897.6,3782.4,1350.4,8384,6329.6,4107.7334,2166.0447
20,1,64,915.2,3500.8,3475.2,1420.8,9862.4,5516.8,4115.1997,2382.9333
8,0.12,64,940.8,3724.8,3635.2,1376,8518.4,6502.4,4116.2666,2262.7556
18,0.16,64,876.8,3808,3705.6,1408,8448,6464,4118.4,2225.0664
2,0.96,64,889.6,2892.8,2931.2,1120,11705.6,5184,4120.533,2882.8445
21,0.16,64,889.6,3724.8,3776,1376,8614.4,6342.4,4120.5337,2238.578
13,0.12,64,947.2,3782.4,3667.2,1414.4,8217.6,6713.6,4123.7334,2227.9111
14,0.16,64,908.8,3686.4,3795.2,1369.6,8524.8,6457.6,4123.733,2244.9775
2,0.35999998,64,844.8,3315.2,3200,1081.6,10310.4,6067.2,4136.533,2701.5112
7,0.16,64,921.6,3494.4,3558.4,1286.4,9305.6,6259.2,4137.5996,2429.8665
14,0.12,64,953.6,3686.4,3673.6,1408,8371.2,6752,4140.8003,2280.5334
16,0.16,64,915.2,3776,3929.6,1376,8384,6496,4146.1333,2195.9111
2,0.32,64,883.2,3161.6,3193.6,1190.4,10438.4,6016,4147.2,2720.0002
4,0.16,64,864,3481.6,3372.8,1209.6,9452.8,6508.8,4148.267,2555.0225
7,0.12,64,883.2,3782.4,3718.4,1324.8,8691.2,6560,4160,2310.4001
2,0.28,64,889.6,3424,3340.8,1235.2,10208,5875.2,4162.1333,2586.3113
3,0.23999998,64,934.4,3475.2,3340.8,1209.6,9920,6099.2,4163.1997,2564.2666
9,0.12,64,851.2,3673.6,3769.6,1350.4,8819.2,6560,4170.6665,2345.9558
17,0.12,64,992,3782.4,3820.8,1420.8,8576,6444.8,4172.8003,2225.0667
20,0.16,64,934.4,3769.6,3801.6,1382.4,8691.2,6476.8,4176,2272
6,0.12,64,998.4,3648,3603.2,1331.2,8979.2,6515.2,4179.1997,2378.6667
22,0.16,64,915.2,3910.4,3827.2,1376,8307.2,6745.6,4180.2666,2230.7556
10,0.12,64,972.8,3852.8,3667.2,1337.6,8678.4,6611.2,4186.6665,2305.422
4,0.19999999,64,966.4,3520,3635.2,1216,9299.2,6489.6,4187.7334,2471.1113
16,0.12,64,947.2,3852.8,3859.2,1408,8550.4,6515.2,4188.8003,2229.3337
19,0.16,64,966.4,3776,3788.8,1376,8755.2,6470.4,4188.8003,2282.6667
15,0.12,64,921.6,3686.4,3795.2,1382.4,8755.2,6624,4194.1333,2330.3113
1,0.32,64,774.4,3430.4,3411.2,1120,10336,6099.2,4195.1997,2681.5999
23,0.16,64,985.6,3840,3846.4,1369.6,8652.8,6476.8,4195.1997,2246.3997
1,0.23999998,64,832,3462.4,3398.4,1043.2,10259.2,6182.4,4196.2666,2683.0222
3,0.16,64,876.8,3667.2,3660.8,1152,9472,6348.8,4196.267,2476.0889
12,0.12,64,947.2,3788.8,3788.8,1382.4,8601.6,6675.2,4197.3335,2294.0447
1,0.28,64,857.6,3692.8,3148.8,1062.4,10739.2,5881.6,4230.4,2720
3,0.19999999,64,838.4,3564.8,3443.2,1254.4,9491.2,6803.2,4232.533,2609.7778
5,0.12,64,876.8,3699.2,3552,1299.2,9132.8,6848,4234.6665,2503.8223
24,0.16,64,979.2,3833.6,3737.6,1395.2,8652.8,6880,4246.4,2346.6667
8,0.08,64,979.2,3923.2,3846.4,1363.2,8441.6,6937.6,4248.533,2294.0442
2,0.19999999,64,825.6,3462.4,3558.4,1152,10080,6419.2,4249.6,2666.6667
24,0.12,64,908.8,3942.4,3712,1376,8787.2,6860.8,4264.533,2372.9778
21,0.12,64,928,3872,3916.8,1433.6,8576,6867.2,4265.5996,2303.9998
19,0.12,64,985.6,3865.6,3808,1420.8,8774.4,6758.4,4268.8003,2331.7334
15,0.08,64,883.2,3936,4025.6,1414.4,8480,6905.6,4274.1333,2279.111
14,0.08,64,902.4,3961.6,3948.8,1388.8,8832,6617.6,4275.1997,2299.7332
22,0.12,64,857.6,3820.8,3865.6,1452.8,8825.6,6835.2,4276.266,2369.4219
10,0.08,64,832,3814.4,3923.2,1446.4,8544,7116.8,4279.467,2367.2888
23,0.12,64,953.6,3948.8,3878.4,1433.6,8633.6,6854.4,4283.7334,2306.8445
11,0.08,64,864,3897.6,3897.6,1433.6,8716.8,6918.4,4288,2353.0667
18,0.12,64,1049.6,3942.4,3955.2,1420.8,8806.4,6553.6,4288,2261.3333
12,0.08,64,940.8,3993.6,3840,1395.2,8569.6,7033.6,4295.4663,2337.422
2,0.16,64,844.8,3507.2,3686.4,1139.2,10080,6547.2,4300.8003,2675.2002
20,0.12,64,908.8,3808,3859.2,1427.2,9113.6,6732.8,4308.267,2409.9558
7,0.08,64,896,3808,3737.6,1324.8,9126.4,7001.6,4315.7334,2498.8445
1,0.19999999,64,844.8,3398.4,3539.2,1081.6,10476.8,6566.4,4317.8667,2802.489
2,0.23999998,64,915.2,3539.2,3616,1158.4,10521.6,6163.2,4318.933,2682.3113
9,0.08,64,896,3910.4,3712,1350.4,9036.8,7059.2,4327.467,2480.3557
6,0.08,64,960,3852.8,3827.2,1286.4,9305.6,6764.8,4332.8003,2468.2666
3,0.12,64,915.2,3654.4,3724.8,1203.2,9683.2,6841.6,4337.067,2616.889
1,0.16,64,838.4,3596.8,3468.8,1126.4,10368,6643.2,4340.267,2776.889
4,0.12,64,928,3692.8,3424,1241.6,10124.8,6668.8,4346.6665,2700.0886
16,0.08,64,940.8,3968,3948.8,1408,8864,6976,4350.933,2379.3777
21,0.08,64,960,3993.6,3929.6,1452.8,8864,7046.4,4374.4,2387.2
22,0.08,64,972.8,3968,3961.6,1433.6,8870.4,7059.2,4377.6,2391.4668
20,0.08,64,947.2,4019.2,4019.2,1420.8,8908.8,6969.6,4380.8,2372.2666
18,0.08,64,966.4,4102.4,4019.2,1497.6,8953.6,6867.2,4401.0664,2339.5554
2,0.12,64,934.4,3635.2,3360,1126.4,10265.6,7148.8,4411.733,2863.6443
13,0.08,64,921.6,3929.6,4025.6,1395.2,8985.6,7244.8,4417.067,2465.422
17,0.08,64,934.4,4134.4,4038.4,1395.2,8998.4,7116.8,4436.267,2414.2227
5,0.08,64,934.4,3904,3718.4,1280,9721.6,7187.2,4457.5996,2664.5332
4,0.08,64,960,3827.2,3955.2,1305.6,9817.6,6899.2,4460.8003,2598.4001
23,0.08,64,889.6,4147.2,4019.2,1440,8960,7321.6,4462.933,2451.911
19,0.08,64,915.2,3961.6,4153.6,1382.4,9088,7456,4492.8003,2519.4668
17,0.04,64,934.4,4204.8,3955.2,1427.2,8864,7763.2,4524.8003,2525.867
11,0.04,64,960,4051.2,4153.6,1414.4,8934.4,7654.4,4528.0005,2510.9333
12,0.04,64,870.4,4038.4,4204.8,1446.4,9164.8,7443.2,4528,2517.3335
24,0.08,64,972.8,4070.4,4128,1491.2,8902.4,7603.2,4528,2483.2
19,0.04,64,947.2,3974.4,4025.6,1510.4,9068.8,7699.2,4537.6,2564.2666
1,0.12,64,851.2,3827.2,3884.8,1049.6,10662.4,6956.8,4538.6665,2847.2888
18,0.04,64,960,4064,4256,1388.8,8857.6,7782.4,4551.4663,2512.3555
14,0.04,64,953.6,3974.4,4192,1484.8,9068.8,7801.6,4579.1997,2570.6667
6,0.04,64,908.8,3942.4,4179.2,1382.4,9459.2,7622.4,4582.4,2638.9333
20,0.04,64,928,4044.8,4064,1459.2,9036.8,7980.8,4585.6,2615.4666
24,0.04,64,934.4,4140.8,4102.4,1548.8,8844.8,7942.4,4585.6,2538.6667
21,0.04,64,921.6,4249.6,4198.4,1446.4,9088,7660.8,4594.1333,2520.1777
15,0.04,64,992,4147.2,4473.6,1401.6,8992,7648,4609.067,2473.9558
22,0.04,64,896,4166.4,4268.8,1465.6,8755.2,8147.2,4616.533,2556.4446
13,0.04,64,934.4,4089.6,4262.4,1510.4,9120,7788.8,4617.6,2557.8665
16,0.04,64,921.6,4294.4,4224,1465.6,9222.4,7584,4618.6665,2523.0222
3,0.08,64,889.6,3916.8,3904,1305.6,10316.8,7443.2,4629.3335,2833.778
10,0.04,64,934.4,4064,4198.4,1433.6,9235.2,7923.2,4631.467,2631.8225
9,0.04,64,960,4083.2,4185.6,1427.2,9408,7846.4,4651.7334,2650.3113
23,0.04,64,857.6,4243.2,4262.4,1542.4,8915.2,8108.8,4654.9336,2571.3777
8,0.04,64,992,4249.6,3993.6,1465.6,9625.6,7910.4,4706.1333,2707.911
7,0.04,64,934.4,3968,4044.8,1382.4,9504,8518.4,4725.3335,2857.2444
1,0.08,64,832,3948.8,3884.8,1043.2,11436.8,7520,4777.6,3133.867
2,0.08,64,934.4,4108.8,3731.2,1177.6,11417.6,7379.2,4791.4663,3071.2888
4,0.04,64,928,4128,4192,1305.6,9888,8844.8,4881.0664,2990.222
5,0.04,64,960,4140.8,4179.2,1292.8,10489.6,8512,4929.0664,3047.8223
3,0.04,64,966.4,4006.4,3968,1248,11052.8,9043.2,5047.467,3333.6887
2,0.04,64,864,3942.4,4198.4,1164.8,11372.8,8806.4,5058.1333,3354.3113
1,0.04,64,908.8,4524.8,4153.6,1139.2,11187.2,9049.6,5160.533,3305.2444
