popsize,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
64,0.79999995,0.23999998,1452.8,3436.8,3584,2022.4,5344,6342.4,3697.0667,1430.7555
64,0.71999997,0.28,1420.8,3590.4,3443.2,2214.4,5260.8,6304,3705.6003,1384.5333
64,0.44,0.32,1420.8,3411.2,3424,2233.6,5388.8,6553.6,3738.6667,1488.3556
64,0.48,0.32,1472,3609.6,3411.2,2336,5312,6707.2,3808,1467.7334
64,0.84,0.19999999,1280,3635.2,3776,1958.4,5510.4,6835.2,3832.5332,1560.1777
64,0.84,0.16,1248,3769.6,3744,1996.8,6054.4,6252.8,3844.2664,1539.5553
64,0.76,0.28,1414.4,3564.8,3590.4,2233.6,5651.2,6656,3851.7332,1534.5776
64,0.52,0.32,1484.8,3513.6,3488,2252.8,5427.2,6982.4,3858.1335,1564.4445
64,0.56,0.32,1395.2,3558.4,3667.2,2272,5536,6873.6,3883.7334,1547.3779
64,0.59999996,0.32,1510.4,3628.8,3756.8,2387.2,5600,7084.8,3994.6667,1565.1554
64,0.79999995,0.28,1414.4,3667.2,3795.2,2348.8,5721.6,7020.8,3994.6667,1584.3555
64,0.64,0.32,1529.6,3782.4,3756.8,2368,5766.4,7168,4061.8665,1603.5555
64,0.68,0.32,1708.8,3904,3891.2,2393.6,5856,7276.8,4171.733,1596.4443
64,0.84,0.23999998,1388.8,3910.4,3929.6,2112,5996.8,7865.6,4200.5337,1820.4447
64,0.71999997,0.32,1619.2,3814.4,3891.2,2592,6361.6,7520,4299.7334,1760.7113
64,0.84,0.28,1529.6,4185.6,4121.6,2080,6483.2,8032,4405.3335,1901.5111
64,0.76,0.32,1721.6,4070.4,3993.6,2451.2,6323.2,7987.2,4424.533,1820.4445
64,0,0.35999998,1683.2,3814.4,3827.2,2988.8,6086.4,8230.4,4438.4,1813.3334
64,0.04,0.35999998,1702.4,3884.8,3801.6,2764.8,6297.6,8275.2,4454.4004,1888.0001
64,0.08,0.35999998,1702.4,4025.6,3884.8,2579.2,6406.4,8300.8,4483.1997,1913.6
64,0.19999999,0.35999998,1779.2,3891.2,3923.2,2835.2,6233.6,8300.8,4493.8667,1848.889
64,0.16,0.35999998,1747.2,3776,3884.8,2764.8,6400,8544,4519.467,1968.3556
64,0.24,0.35999998,1760,3891.2,3980.8,2848,6604.8,8294.4,4563.2,1924.2667
64,0.28,0.35999998,1907.2,3904,4064,2713.6,6336,8454.4,4563.2,1888.0001
64,0.79999995,0.32,1657.6,4096,4236.8,2611.2,6579.2,8211.2,4565.3335,1886.578
64,0.32,0.35999998,1676.8,4044.8,4057.6,2649.6,6585.6,8409.6,4570.6665,1951.2887
64,0.12,0.35999998,1702.4,3961.6,4044.8,2803.2,6425.6,8492.8,4571.733,1924.9775
64,0.39999998,0.35999998,1811.2,4012.8,3948.8,2771.2,6662.4,8627.2,4638.9336,2003.9111
64,0.35999998,0.35999998,1830.4,3872,3948.8,2995.2,6592,8633.6,4645.3335,1978.3112
64,0.44,0.35999998,1696,4057.6,4211.2,2867.2,6822.4,8640,4715.7334,2010.3112
64,0.48,0.35999998,1792,4057.6,4185.6,2931.2,6681.6,8960,4768,2035.1998
64,0.52,0.35999998,1785.6,4288,4160,3001.6,6771.2,9030.4,4839.4663,2040.8888
64,0.59999996,0.35999998,1766.4,4268.8,4153.6,2899.2,7257.6,9113.6,4909.8667,2183.8223
64,0.56,0.35999998,1836.8,4313.6,4230.4,3040,7116.8,9030.4,4928.0005,2097.0667
64,0.84,0.32,1542.4,4627.2,4473.6,2636.8,7366.4,9305.6,4992,2229.3333
64,0.64,0.35999998,1952,4281.6,4249.6,3014.4,7315.2,9376,5031.467,2209.422
64,0.68,0.35999998,1836.8,4460.8,4492.8,2937.6,7456,9209.6,5065.6,2178.1335
64,0.71999997,0.35999998,1779.2,4524.8,4556.8,3225.6,7430.4,9305.6,5137.067,2153.9558
64,0.88,0.23999998,1497.6,4499.2,4672,2374.4,7552,10240,5139.2,2504.5334
64,0.76,0.35999998,1785.6,4620.8,4582.4,3123.2,7705.6,9414.4,5205.3335,2236.4446
64,0.79999995,0.35999998,1849.6,4908.8,4736,3046.4,7788.8,9964.8,5382.4004,2329.6
64,0.88,0.28,1696,4537.6,4755.2,2406.4,7852.8,11328,5429.3335,2774.0442
64,0.84,0.35999998,1779.2,4966.4,4934.4,3033.6,8377.6,10713.6,5634.133,2607.6443
64,0.88,0.32,1875.2,4889.6,4748.8,2700.8,8377.6,11564.8,5692.8003,2852.2668
64,0.12,0.39999998,1964.8,4793.6,4742.4,3705.6,8748.8,12192,6024.533,2963.911
64,0.08,0.39999998,2233.6,4876.8,4723.2,3814.4,8812.8,12281.6,6123.733,2948.9775
64,0.04,0.39999998,2208,4864,4614.4,3820.8,8896,12467.2,6145.0664,3024.3555
64,0,0.39999998,2348.8,4870.4,4806.4,3840,8768,12460.8,6182.4,2954.6667
64,0.19999999,0.39999998,2150.4,4921.6,4972.8,3974.4,8979.2,12230.4,6204.7993,2933.3333
64,0.16,0.39999998,2112,4787.2,4883.2,3686.4,9024,12806.4,6216.5337,3132.4446
64,0.88,0.35999998,1843.2,5478.4,5363.2,3065.6,9779.2,12064,6265.6,3104
64,0.71999997,0.39999998,2105.6,5280,5760,3865.6,9088,11622.4,6286.9336,2712.178
64,0.24,0.39999998,2265.6,4876.8,4966.4,4025.6,8972.8,12691.2,6299.733,3021.5107
64,0.39999998,0.39999998,2380.8,5043.2,4972.8,3852.8,9196.8,12524.8,6328.533,3021.511
64,0.32,0.39999998,2393.6,4755.2,5094.4,3961.6,8908.8,13011.2,6354.1333,3070.5774
64,0.68,0.39999998,2310.4,5235.2,5484.8,3756.8,9299.2,12224,6385.067,2917.6892
64,0.59999996,0.39999998,2425.6,5292.8,5273.6,3372.8,9267.2,12697.6,6388.267,3062.7556
64,0.28,0.39999998,2265.6,5209.6,5120,3782.4,9190.4,12812.8,6396.8003,3069.867
64,0.76,0.39999998,2265.6,5664,5408,3596.8,9369.6,12096,6400,2888.5332
64,0.48,0.39999998,2208,5177.6,5132.8,3750.4,9504,12748.8,6420.267,3137.4226
64,0.64,0.39999998,2220.8,5132.8,5292.8,3974.4,9363.2,12550.4,6422.4,3022.9333
64,0.35999998,0.39999998,2144,5030.4,5024,3846.4,9452.8,13068.8,6427.734,3222.0447
64,0.79999995,0.39999998,2182.4,5740.8,5580.8,3795.2,9600,11833.6,6455.4663,2840.8887
64,0.52,0.39999998,2310.4,5241.6,5113.6,3699.2,9734.4,12704,6467.1997,3168
64,0.44,0.39999998,2476.8,5126.4,5190.4,3724.8,9433.6,12921.6,6478.9336,3132.4443
64,0.56,0.39999998,2150.4,5318.4,5382.4,3910.4,9811.2,12787.2,6560,3159.4668
64,0.84,0.39999998,2329.6,5785.6,5894.4,3744,9875.2,12684.8,6718.9336,3040.7112
64,0.91999996,0.28,1856,5939.2,5580.8,2822.4,11097.6,13120,6736,3581.8665
64,0.91999996,0.32,1939.2,5849.6,5952,3187.2,10835.2,14816,7096.533,3819.3777
64,0.88,0.39999998,2316.8,6035.2,6630.4,3481.6,11251.2,14195.2,7318.4,3603.2002
64,0.79999995,0.43999997,2624,6572.8,6694.4,4044.8,11622.4,14419.2,7662.9336,3571.9114
64,0.91999996,0.35999998,2105.6,6214.4,6771.2,3372.8,11667.2,16268.8,7733.3335,4156.445
64,0.76,0.43999997,2841.6,6611.2,6387.2,4723.2,11308.8,14566.4,7739.733,3465.2441
64,0.84,0.43999997,2617.6,6784,6848,4140.8,12012.8,14835.2,7873.0664,3700.622
64,0.71999997,0.43999997,2732.8,6592,6688,4960,11788.8,16115.2,8146.1333,3870.5774
64,0.68,0.43999997,2643.2,6713.6,6758.4,4953.6,12569.6,15878.4,8252.8,3980.7998
64,0.64,0.43999997,2854.4,6835.2,6931.2,5145.6,12403.2,16902.4,8512,4093.8665
64,0.59999996,0.43999997,3033.6,6675.2,6502.4,5350.4,13100.8,17696,8726.4,4448.0005
64,0.88,0.43999997,2489.6,6796.8,6745.6,4428.8,12704,19699.2,8810.667,4927.2886
64,0.91999996,0.39999998,2668.8,6860.8,6860.8,4025.6,15520,18156.8,9015.467,5215.289
64,0.56,0.43999997,2790.4,6617.6,6784,5369.6,13363.2,19520,9074.134,4911.6445
64,0.52,0.43999997,2918.4,6828.8,6662.4,5062.4,14169.6,19699.2,9223.467,5140.622
64,0.39999998,0.43999997,3014.4,6707.2,6604.8,4787.2,14003.2,20268.8,9230.934,5270.045
64,0.48,0.43999997,3078.4,6585.6,6713.6,5542.4,14092.8,19584,9266.134,5048.1777
64,0.16,0.43999997,2822.4,6252.8,6336,4992,14028.8,21369.6,9300.267,5599.289
64,0.19999999,0.43999997,3084.8,6457.6,6592,4966.4,14137.6,21184,9403.733,5504.711
64,0.24,0.43999997,2848,6451.2,6636.8,5536,14163.2,20812.8,9408,5386.6665
64,0.44,0.43999997,2944,6700.8,6720,5459.2,14124.8,20531.2,9413.333,5276.444
64,0.32,0.43999997,3161.6,6726.4,6572.8,4627.2,14265.6,21312,9444.267,5563.022
64,0,0.43999997,3161.6,6342.4,6374.4,5420.8,14284.8,21280,9477.333,5536.711
64,0.04,0.43999997,2867.2,6553.6,6476.8,5990.4,13971.2,21254.4,9518.934,5395.911
64,0.12,0.43999997,2912,6528,6611.2,5414.4,14105.6,21721.6,9548.8,5576.533
64,0.35999998,0.43999997,3001.6,6611.2,6668.8,5401.6,14291.2,21324.8,9549.867,5505.4224
64,0.08,0.43999997,2931.2,6483.2,6393.6,5977.6,13721.6,21804.8,9552,5474.1333
64,0.28,0.43999997,3091.2,6496,6406.4,5497.6,14688,21171.2,9558.399,5580.7993
64,0.79999995,0.48,3206.4,8006.4,7769.6,5241.6,15225.6,18048,9582.934,4702.5776
64,0.84,0.48,3270.4,7577.6,7974.4,5011.2,15136,19334.4,9717.333,5011.9106
64,0.76,0.48,3462.4,8224,8019.2,5363.2,14732.8,18963.2,9794.134,4702.5776
64,0.71999997,0.48,3686.4,7968,8089.6,6169.6,15065.6,19744,10120.533,4856.1777
64,0.88,0.48,3436.8,8064,7872,4902.4,16716.8,20588.8,10263.467,5592.889
64,0.68,0.48,3552,8864,8499.2,6284.8,16102.4,22304,10934.399,5512.533
64,0.96,0.39999998,2873.6,8499.2,8371.2,4499.2,19840,23596.8,11280,6958.9336
64,0.64,0.48,3641.6,8672,8966.4,6425.6,18137.6,23353.6,11532.8,6141.8667
64,0.79999995,0.52,3513.6,9177.6,9804.8,6521.6,18707.2,22246.4,11661.866,5876.6226
64,0.91999996,0.48,3296,8710.4,8627.2,5292.8,20281.6,25881.6,12014.934,7377.7773
64,0.76,0.52,4544,9958.4,9798.4,6995.2,18316.8,23436.8,12174.934,5801.2446
64,0.84,0.52,3987.2,9452.8,9120,6214.4,19552,24876.8,12200.534,6675.9116
64,0.59999996,0.48,3840,9171.2,9056,7270.4,19187.2,25734.4,12376.532,6722.8438
64,0.88,0.52,3808,8844.8,9184,5676.8,21120,25888,12420.267,7389.156
64,0.56,0.48,3731.2,8800,9273.6,7104,20544,28864,13052.8,7767.4663
64,0.71999997,0.52,4192,10483.2,10489.6,8505.6,20544,25376,13265.066,6463.289
64,0.52,0.48,4422.4,9305.6,8761.6,8160,21446.4,32761.6,14142.934,8640.711
64,0.48,0.48,4147.2,9344,9299.2,7590.4,22540.8,33401.6,14387.2,9056.001
64,0.84,0.56,4569.6,11091.2,10732.8,7635.2,24300.8,29600,14654.934,8196.978
64,0.68,0.52,5132.8,11033.6,11648,8550.4,22508.8,29548.8,14737.066,7527.8228
64,0.79999995,0.56,5401.6,12076.8,10777.6,7878.4,24422.4,28339.2,14816,7709.867
64,0.44,0.48,3936,9465.6,9344,7891.2,22540.8,36211.2,14898.133,9651.911
64,0.39999998,0.48,3936,9267.2,9267.2,8070.4,22598.4,37945.6,15180.801,10060.801
64,0.35999998,0.48,4185.6,8902.4,9414.4,8121.6,23673.6,37126.4,15237.333,10108.444
64,0.76,0.56,5344,12134.4,12544,9350.4,24256,30476.8,15684.267,7788.0894
64,0.32,0.48,4128,9011.2,9356.8,7712,24000,40409.6,15769.601,10956.8
64,0.64,0.52,5235.2,11673.6,11590.4,8531.2,24595.2,34880,16084.267,9102.222
64,0.24,0.48,4153.6,9036.8,9132.8,8812.8,25171.2,40281.6,16098.133,11085.511
64,0.28,0.48,4396.8,9267.2,8716.8,8601.6,25523.2,40185.6,16115.2,11159.468
64,0.19999999,0.48,4070.4,9036.8,9011.2,8307.2,25702.4,40960,16181.333,11433.245
64,0.12,0.48,4000,9024,9113.6,8691.2,25369.6,41312,16251.733,11392.711
64,0.16,0.48,4128,8992,9241.6,9024,25804.8,41440,16438.4,11456
64,0.04,0.48,4313.6,8864,8902.4,9331.2,25344,42937.6,16615.467,11683.556
64,0,0.48,4614.4,9062.4,8896,9190.4,25254.4,42848,16644.268,11604.622
64,0.08,0.48,4441.6,9030.4,9241.6,9260.8,25548.8,43283.2,16801.066,11743.289
64,0.71999997,0.56,5715.2,13561.6,13843.2,9574.4,25651.2,35180.8,17254.398,8774.399
64,0.59999996,0.52,5516.8,12326.4,12409.6,9721.6,29126.4,39923.2,18170.666,10902.755
64,0.68,0.56,6476.8,14796.8,14656,11481.6,31072,40985.6,19911.467,10744.89
64,0,0.52,6726.4,13510.4,13817.6,14662.4,inf,inf,inf,inf
64,0,0.56,11308.8,24076.8,23360,inf,inf,inf,inf,inf
