popsize,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
64,0.44,0.12,582.4,1612.8,1593.6,940.8,2137.6,2438.4,1550.9332,526.2222
64,0.48,0.12,563.2,1644.8,1625.6,857.6,2169.6,2496,1559.4668,566.04443
64,0.08,0.23999998,544,1529.6,1555.2,1024,2227.2,2483.2,1560.5333,529.7778
64,0.44,0.08,563.2,1638.4,1600,902.4,2144,2515.2,1560.5333,551.8222
64,0.32,0.19999999,582.4,1561.6,1664,934.4,2137.6,2489.6,1561.6,535.46674
64,0,0.23999998,550.4,1529.6,1625.6,908.8,2195.2,2592,1566.9332,570.6667
64,0.28,0.04,512,1651.2,1548.8,857.6,2195.2,2643.2,1568,595.2
64,0.39999998,0.19999999,582.4,1632,1600,966.4,2163.2,2470.4,1569.0668,529.77765
64,0.12,0.23999998,486.4,1587.2,1632,960,2208,2547.2,1570.1333,564.6222
64,0.24,0.04,556.8,1696,1574.4,838.4,2176,2611.2,1575.4667,585.60004
64,0.04,0.23999998,569.6,1600,1612.8,915.2,2201.6,2572.8,1578.6666,557.51117
64,0.52,0.12,550.4,1606.4,1644.8,979.2,2156.8,2547.2,1580.8002,544
64,0.48,0.08,537.6,1664,1644.8,934.4,2240,2553.6,1595.7334,573.1556
64,0.35999998,0.04,492.8,1670.4,1676.8,864,2150.4,2726.4,1596.7999,612.26666
64,0.44,0.19999999,608,1657.6,1657.6,915.2,2201.6,2540.8,1596.8002,556.8
64,0.32,0.04,556.8,1683.2,1638.4,870.4,2208,2636.8,1598.9332,590.2222
64,0.52,0.16,569.6,1696,1612.8,972.8,2227.2,2521.6,1600,552.5334
64,0.19999999,0.23999998,601.6,1606.4,1625.6,947.2,2246.4,2585.6,1602.1334,551.8222
64,0.32,0.23999998,576,1625.6,1612.8,985.6,2208,2611.2,1603.2001,548.26666
64,0.48,0.19999999,595.2,1657.6,1593.6,934.4,2214.4,2624,1603.1998,562.1333
64,0.16,0.23999998,576,1587.2,1606.4,1011.2,2220.8,2624,1604.2667,546.13336
64,0.28,0.23999998,588.8,1606.4,1632,972.8,2214.4,2630.4,1607.4667,551.4666
64,0.56,0.16,601.6,1702.4,1683.2,915.2,2265.6,2502.4,1611.7334,568.88885
64,0.24,0.23999998,512,1676.8,1651.2,928,2284.8,2688,1623.4667,602.3111
64,0.56,0.12,550.4,1715.2,1696,972.8,2252.8,2560,1624.5333,575.2889
64,0.39999998,0.04,544,1721.6,1676.8,896,2227.2,2739.2,1634.1334,609.4222
64,0.35999998,0.23999998,563.2,1676.8,1676.8,998.4,2304,2604.8,1637.3334,571.0222
64,0.52,0.08,512,1760,1747.2,908.8,2284.8,2624,1639.4667,619.37775
64,0.52,0.19999999,582.4,1638.4,1696,1056,2252.8,2617.6,1640.5332,548.26666
64,0.44,0.04,531.2,1779.2,1715.2,838.4,2220.8,2771.2,1642.6666,638.5777
64,0.59999996,0.16,640,1683.2,1683.2,979.2,2329.6,2604.8,1653.3334,562.48895
64,0.56,0.19999999,608,1632,1747.2,908.8,2355.2,2675.2,1654.4,604.8
64,0.59999996,0.12,569.6,1676.8,1734.4,947.2,2329.6,2668.8,1654.4,597.3333
64,0.39999998,0.23999998,640,1676.8,1670.4,947.2,2387.2,2681.6,1667.2002,582.39996
64,0.59999996,0.19999999,588.8,1747.2,1676.8,998.4,2310.4,2688,1668.2666,583.1111
64,0.44,0.23999998,614.4,1715.2,1689.6,985.6,2342.4,2707.2,1675.7334,583.82214
64,0.48,0.04,531.2,1798.4,1766.4,876.8,2336,2745.6,1675.7334,647.8222
64,0.52,0.23999998,595.2,1702.4,1683.2,1043.2,2348.8,2752,1687.4667,580.26666
64,0.59999996,0.08,569.6,1830.4,1715.2,908.8,2355.2,2745.6,1687.4668,632.17773
64,0.64,0.12,595.2,1792,1702.4,915.2,2387.2,2752,1690.6666,623.6445
64,0.64,0.16,608,1708.8,1715.2,1049.6,2368,2745.6,1699.2001,580.26666
64,0.12,0.28,595.2,1702.4,1708.8,979.2,2444.8,2771.2,1700.2667,608.7111
64,0.56,0.08,620.8,1785.6,1753.6,953.6,2316.8,2790.4,1703.4668,610.8444
64,0.48,0.23999998,633.6,1708.8,1715.2,1004.8,2406.4,2758.4,1704.5332,590.2222
64,0.16,0.28,665.6,1779.2,1664,921.6,2412.8,2809.6,1708.8002,625.06665
64,0.04,0.28,640,1676.8,1715.2,1011.2,2406.4,2822.4,1712,602.6666
64,0.19999999,0.28,627.2,1702.4,1721.6,1004.8,2393.6,2848,1716.2666,604.8
64,0.08,0.28,601.6,1696,1689.6,1088,2393.6,2835.2,1717.3334,598.0445
64,0.56,0.23999998,537.6,1734.4,1747.2,992,2470.4,2848,1721.6,637.86664
64,0,0.28,640,1676.8,1683.2,1062.4,2483.2,2816,1726.9332,615.1111
64,0.28,0.28,550.4,1747.2,1728,1011.2,2470.4,2854.4,1726.9332,630.75555
64,0.52,0.04,569.6,1779.2,1824,953.6,2387.2,2892.8,1734.3999,648.5334
64,0.64,0.19999999,627.2,1747.2,1721.6,1017.6,2406.4,2899.2,1736.5333,614.39996
64,0.64,0.08,627.2,1798.4,1779.2,934.4,2451.2,2841.6,1738.6666,638.5778
64,0.32,0.28,601.6,1740.8,1772.8,1036.8,2419.2,2905.6,1746.1334,619.73334
64,0.24,0.28,582.4,1689.6,1734.4,1056,2489.6,2956.8,1751.4667,647.82227
64,0.68,0.16,608,1804.8,1792,1081.6,2425.6,2873.6,1764.2666,612.97784
64,0.56,0.04,608,1740.8,1772.8,928,2464,3084.8,1766.4,674.1333
64,0.59999996,0.23999998,563.2,1856,1747.2,1056,2502.4,2899.2,1770.6666,648.53326
64,0.35999998,0.28,729.6,1728,1702.4,966.4,2560,2963.2,1774.9332,657.7778
64,0.68,0.19999999,620.8,1830.4,1760,1043.2,2515.2,2905.6,1779.2002,637.8667
64,0.68,0.12,601.6,1868.8,1811.2,1011.2,2521.6,2912,1787.7334,654.2222
64,0.39999998,0.28,678.4,1785.6,1740.8,1017.6,2496,3027.2,1790.9332,647.1111
64,0.48,0.28,620.8,1747.2,1766.4,1043.2,2534.4,3052.8,1794.1333,666.3111
64,0.68,0.08,595.2,1952,1811.2,1024,2508.8,2982.4,1812.2666,668.8
64,0.71999997,0.16,582.4,1817.6,1875.2,1017.6,2649.6,2963.2,1817.6001,678.4
64,0.44,0.28,620.8,1811.2,1843.2,1126.4,2547.2,2963.2,1818.6666,632.53326
64,0.64,0.23999998,633.6,1843.2,1792,1056,2592,3033.6,1825.0668,664.5334
64,0.71999997,0.12,620.8,1945.6,1913.6,1004.8,2528,2956.8,1828.2666,676.9778
64,0.59999996,0.04,614.4,1792,1843.2,953.6,2739.2,3078.4,1836.7998,716.8
64,0.52,0.28,652.8,1856,1804.8,1062.4,2598.4,3072,1841.0668,667.73334
64,0.71999997,0.19999999,601.6,1894.4,1843.2,1075.2,2630.4,3008,1842.1334,669.1555
64,0.04,0.32,608,1779.2,1849.6,1100.8,2643.2,3142.4,1853.8666,692.62213
64,0.68,0.23999998,646.4,1888,1907.2,1011.2,2668.8,3078.4,1866.6666,691.91113
64,0.56,0.28,659.2,1875.2,1843.2,1145.6,2649.6,3072,1874.1333,658.13336
64,0.08,0.32,627.2,1824,1804.8,1171.2,2624,3206.4,1876.2666,692.62225
64,0,0.32,620.8,1772.8,1881.6,1132.8,2649.6,3276.8,1889.0668,716.0889
64,0.76,0.19999999,608,1977.6,1907.2,1056,2694.4,3129.6,1895.4664,708.97784
64,0.12,0.32,627.2,1868.8,1779.2,1139.2,2675.2,3302.4,1898.6666,726.75555
64,0.76,0.16,646.4,2003.2,1894.4,1100.8,2694.4,3052.8,1898.6665,684.8
64,0.19999999,0.32,665.6,1824,1849.6,1113.6,2752,3206.4,1901.8668,718.22235
64,0.71999997,0.08,640,1996.8,2028.8,998.4,2694.4,3059.2,1902.9335,722.48883
64,0.64,0.04,582.4,1945.6,1862.4,979.2,2777.6,3283.2,1905.0668,763.73334
64,0.59999996,0.28,582.4,1888,1920,1184,2726.4,3148.8,1908.2666,690.1333
64,0.16,0.32,684.8,1830.4,1868.8,1062.4,2720,3289.6,1909.3334,730.3111
64,0.28,0.32,729.6,1868.8,1900.8,1094.4,2700.8,3232,1921.0668,696.8889
64,0.32,0.32,652.8,1862.4,1913.6,1100.8,2764.8,3276.8,1928.5332,728.17773
64,0.24,0.32,729.6,1856,1824,1177.6,2726.4,3276.8,1931.7333,713.24445
64,0.76,0.12,652.8,1990.4,1932.8,1120,2694.4,3289.6,1946.6666,711.46674
64,0.71999997,0.23999998,672,2022.4,1913.6,1107.2,2713.6,3257.6,1947.7334,716.80005
64,0.44,0.32,646.4,1875.2,1913.6,1177.6,2803.2,3398.4,1969.0668,754.48895
64,0.64,0.28,691.2,1984,1984,1126.4,2758.4,3276.8,1970.1333,707.5555
64,0.76,0.23999998,620.8,2035.2,1984,1100.8,2784,3308.8,1972.2666,740.9778
64,0.79999995,0.16,684.8,1920,2060.8,1081.6,2822.4,3264,1972.2666,743.4666
64,0.35999998,0.32,710.4,1990.4,1862.4,1171.2,2771.2,3385.6,1981.8668,733.8667
64,0.39999998,0.32,684.8,1932.8,1913.6,1171.2,2822.4,3385.6,1985.0668,745.95557
64,0.79999995,0.19999999,710.4,1958.4,2035.2,1056,2899.2,3379.2,2006.4,764.8
64,0.52,0.32,659.2,1971.2,1932.8,1209.6,2899.2,3456,2021.3334,770.8444
64,0.68,0.28,710.4,1939.2,2022.4,1145.6,2963.2,3385.6,2027.7334,764.4445
64,0.48,0.32,665.6,1971.2,1926.4,1222.4,2950.4,3449.6,2030.9332,779.37775
64,0.76,0.08,633.6,2028.8,2163.2,1126.4,2937.6,3340.8,2038.3999,775.4666
64,0.71999997,0.28,646.4,2092.8,1990.4,1164.8,2956.8,3500.8,2058.6667,791.4666
64,0.68,0.04,608,1971.2,2041.6,1017.6,2739.2,4083.2,2076.8,889.60004
64,0.79999995,0.23999998,659.2,2035.2,2035.2,1158.4,3020.8,3590.4,2083.2,814.9333
64,0.79999995,0.12,716.8,2112,2124.8,1113.6,2860.8,3590.4,2086.4001,780.8
64,0.56,0.32,723.2,2003.2,1990.4,1152,3020.8,3635.2,2087.4666,827.0222
64,0.59999996,0.32,723.2,2073.6,2086.4,1184,2982.4,3577.6,2104.5332,783.64435
64,0.64,0.32,627.2,2073.6,2080,1113.6,3027.2,3744,2110.9333,849.77783
64,0.76,0.28,646.4,2118.4,2105.6,1113.6,3014.4,3673.6,2112,823.4666
64,0.12,0.35999998,672,2028.8,2124.8,1171.2,3046.4,3814.4,2142.9333,858.31104
64,0,0.35999998,755.2,2028.8,2009.6,1235.2,3072,3795.2,2149.3333,856.17773
64,0.16,0.35999998,716.8,2035.2,2028.8,1248,3123.2,3852.8,2167.4666,880.35547
64,0.19999999,0.35999998,755.2,1945.6,2054.4,1273.6,3123.2,3904,2176,891.7334
64,0.68,0.32,704,2124.8,2073.6,1196.8,3123.2,3833.6,2176,868.2666
64,0.28,0.35999998,716.8,2105.6,2022.4,1260.8,3136,3897.6,2189.867,884.6223
64,0.24,0.35999998,806.4,2035.2,2060.8,1331.2,3155.2,3763.2,2192.0002,844.80005
64,0.04,0.35999998,678.4,2073.6,2060.8,1280,3136,3993.6,2203.7334,907.37775
64,0.79999995,0.28,710.4,2156.8,2163.2,1139.2,3193.6,3923.2,2214.4001,896
64,0.84,0.16,748.8,2252.8,2220.8,1145.6,3206.4,3712,2214.4001,844.8
64,0.08,0.35999998,800,2137.6,2009.6,1241.6,3129.6,3974.4,2215.4668,891.0223
64,0.79999995,0.08,678.4,2310.4,2265.6,1164.8,3033.6,3897.6,2225.0667,868.9778
64,0.84,0.23999998,678.4,2233.6,2252.8,1216,3244.8,3744,2228.2666,854.04443
64,0.84,0.19999999,736,2214.4,2233.6,1139.2,3283.2,3776,2230.4001,867.2
64,0.32,0.35999998,691.2,2124.8,2054.4,1312,3296,3942.4,2236.8,921.60004
64,0.39999998,0.35999998,736,2086.4,2099.2,1312,3238.4,3968,2240,908.8
64,0.35999998,0.35999998,844.8,2105.6,2073.6,1280,3200,4019.2,2253.8667,903.8222
64,0.44,0.35999998,742.4,2144,2124.8,1299.2,3308.8,4051.2,2278.4001,934.4001
64,0.71999997,0.32,761.6,2214.4,2169.6,1280,3251.2,4012.8,2281.5999,900.2666
64,0.48,0.35999998,697.6,2112,2227.2,1369.6,3315.2,4153.6,2312.5332,947.91113
64,0.84,0.28,659.2,2259.2,2252.8,1184,3392,4134.4,2313.5999,966.3999
64,0.76,0.32,716.8,2227.2,2156.8,1267.2,3392,4217.6,2329.5999,983.4666
64,0.52,0.35999998,710.4,2195.2,2137.6,1401.6,3392,4172.8,2334.9333,964.9777
64,0.84,0.12,710.4,2419.2,2400,1203.2,3417.6,4153.6,2384,951.46674
64,0.59999996,0.35999998,742.4,2214.4,2278.4,1363.2,3462.4,4294.4,2392.5332,990.5777
64,0.79999995,0.32,716.8,2310.4,2368,1216,3500.8,4262.4,2395.7334,990.5778
64,0.56,0.35999998,793.6,2272,2240,1356.8,3520,4230.4,2402.1335,982.0445
64,0.64,0.35999998,748.8,2355.2,2252.8,1363.2,3545.6,4364.8,2438.4,1011.19995
64,0.68,0.35999998,883.2,2304,2220.8,1331.2,3539.2,4460.8,2456.5334,1028.9779
64,0.88,0.19999999,697.6,2419.2,2476.8,1235.2,3513.6,4518.4,2476.8,1026.1333
64,0.84,0.32,774.4,2425.6,2348.8,1433.6,3648,4236.8,2477.8667,976.3555
64,0.71999997,0.35999998,838.4,2355.2,2336,1401.6,3628.8,4524.8,2514.1333,1041.7777
64,0.88,0.23999998,768,2508.8,2361.6,1228.8,3808,4550.4,2537.5999,1094.3999
64,0.16,0.39999998,806.4,2355.2,2374.4,1376,3609.6,4742.4,2544,1088
64,0.24,0.39999998,844.8,2412.8,2259.2,1446.4,3699.2,4736,2566.4,1100.7999
64,0,0.39999998,806.4,2342.4,2323.2,1452.8,3776,4723.2,2570.6667,1119.289
64,0.12,0.39999998,832,2419.2,2252.8,1408,3782.4,4825.6,2586.6667,1144.889
64,0.76,0.35999998,793.6,2393.6,2355.2,1420.8,3884.8,4678.4,2587.7334,1129.2445
64,0.04,0.39999998,697.6,2348.8,2374.4,1593.6,3756.8,4825.6,2599.4668,1127.8224
64,0.19999999,0.39999998,857.6,2278.4,2451.2,1465.6,3808,4806.4,2611.2002,1130.6667
64,0.88,0.28,736,2393.6,2483.2,1286.4,4019.2,4780.8,2616.5332,1188.9777
64,0.08,0.39999998,825.6,2432,2342.4,1491.2,3737.6,4896,2620.8,1130.6669
64,0.79999995,0.35999998,806.4,2476.8,2483.2,1388.8,3923.2,4742.4,2636.8,1130.6666
64,0.35999998,0.39999998,857.6,2297.6,2329.6,1414.4,3936,4998.4,2638.9333,1218.8444
64,0.28,0.39999998,812.8,2406.4,2361.6,1510.4,3788.8,4960,2640,1156.2666
64,0.32,0.39999998,774.4,2400,2406.4,1548.8,3865.6,5062.4,2676.2666,1191.8221
64,0.39999998,0.39999998,857.6,2323.2,2432,1478.4,3968,5164.8,2703.9998,1241.6
64,0.48,0.39999998,806.4,2457.6,2380.8,1510.4,3859.2,5337.6,2725.3333,1248.711
64,0.88,0.32,832,2534.4,2489.6,1401.6,4153.6,4940.8,2725.3333,1214.5778
64,0.84,0.35999998,780.8,2496,2476.8,1420.8,4172.8,5030.4,2729.5999,1247.9999
64,0.44,0.39999998,876.8,2438.4,2464,1497.6,4012.8,5177.6,2744.5334,1233.7778
64,0.52,0.39999998,902.4,2438.4,2547.2,1465.6,3993.6,5184,2755.2,1222.4
64,0.88,0.16,704,2534.4,2502.4,1235.2,3904,5664,2757.3333,1351.1112
64,0.56,0.39999998,870.4,2476.8,2528,1433.6,4147.2,5107.2,2760.5332,1244.4445
64,0.64,0.39999998,902.4,2636.8,2585.6,1452.8,4249.6,5113.6,2823.4668,1238.7556
64,0.59999996,0.39999998,889.6,2483.2,2534.4,1600,4185.6,5344,2839.4668,1283.5557
64,0.68,0.39999998,908.8,2572.8,2649.6,1555.2,4204.8,5452.8,2890.6667,1292.0889
64,0.88,0.35999998,902.4,2732.8,2777.6,1382.4,4608,5171.2,2929.0667,1307.0223
64,0.91999996,0.28,812.8,2598.4,2720,1484.8,4608,5356.8,2930.1335,1368.1777
64,0.76,0.39999998,928,2745.6,2713.6,1619.2,4294.4,5542.4,2973.867,1296.3556
64,0.71999997,0.39999998,832,2694.4,2720,1651.2,4448,5593.6,2989.8665,1353.9556
64,0.91999996,0.23999998,832,2611.2,2739.2,1324.8,4652.8,6156.8,3052.8,1568
64,0.91999996,0.32,793.6,2784,2841.6,1472,4736,5785.6,3068.8,1461.3334
64,0.79999995,0.39999998,896,2777.6,2720,1657.6,4588.8,5862.4,3083.7334,1427.9111
64,0.84,0.39999998,806.4,2860.8,2848,1568,4742.4,6086.4,3152,1508.2666
64,0.04,0.43999997,883.2,2764.8,2720,1676.8,4710.4,6380.8,3189.3333,1570.8444
64,0.28,0.43999997,844.8,2713.6,2771.2,1728,4851.2,6284.8,3198.9336,1579.3779
64,0.08,0.43999997,1004.8,2688,2809.6,1798.4,4723.2,6188.8,3202.1335,1502.5778
64,0.12,0.43999997,979.2,2700.8,2681.6,1798.4,4870.4,6297.6,3221.3333,1575.111
64,0.16,0.43999997,819.2,2694.4,2796.8,1971.2,4678.4,6438.4,3233.0667,1550.2222
64,0.19999999,0.43999997,876.8,2796.8,2745.6,1792,4793.6,6457.6,3243.7334,1587.9111
64,0,0.43999997,928,2796.8,2777.6,1913.6,4774.4,6291.2,3246.9336,1523.9111
64,0.91999996,0.35999998,896,2880,2816,1580.8,4704,6694.4,3261.8665,1624.8888
64,0.32,0.43999997,940.8,2796.8,2777.6,1785.6,4755.2,6534.4,3265.0667,1586.4888
64,0.24,0.43999997,1004.8,2905.6,2752,1843.2,4864,6310.4,3280,1538.1333
64,0.35999998,0.43999997,1011.2,2752,2803.2,1804.8,4736,6579.2,3281.0667,1584.3556
64,0.39999998,0.43999997,960,2854.4,2752,1766.4,4896,6604.8,3305.5999,1629.8667
64,0.88,0.39999998,902.4,2854.4,2950.4,1734.4,5190.4,6380.8,3335.4668,1633.4222
64,0.44,0.43999997,921.6,2835.2,2816,1836.8,5056,6592,3342.9333,1654.0444
64,0.48,0.43999997,992,2796.8,2828.8,1798.4,4998.4,6662.4,3346.1335,1656.1779
64,0.52,0.43999997,1030.4,2816,2944,1894.4,4819.2,6739.2,3373.8665,1603.5555
64,0.64,0.43999997,838.4,2880,3027.2,1747.2,5107.2,6796.8,3399.4668,1701.689
64,0.71999997,0.43999997,908.8,3040,2963.2,1804.8,5107.2,6732.8,3426.1335,1662.5778
64,0.59999996,0.43999997,966.4,2969.6,3001.6,1715.2,5273.6,6713.6,3440,1702.4
64,0.68,0.43999997,1017.6,3052.8,2944,1920,5075.2,6752,3460.2668,1635.5557
64,0.56,0.43999997,992,2956.8,2963.2,1856,5145.6,6912,3470.9333,1705.2445
64,0.79999995,0.43999997,1049.6,3219.2,3027.2,1964.8,5158.4,6643.2,3510.3997,1593.6
64,0.76,0.43999997,1004.8,3219.2,3097.6,1971.2,5094.4,6758.4,3524.2666,1601.4222
64,0.84,0.43999997,1139.2,3084.8,3065.6,1708.8,5472,6720,3531.7334,1709.5111
64,0.91999996,0.19999999,774.4,2873.6,2905.6,1459.2,5606.4,7571.2,3531.7332,2038.0443
64,0.91999996,0.39999998,934.4,3078.4,3225.6,1548.8,5523.2,7129.6,3573.3333,1835.3778
64,0.88,0.43999997,992,3270.4,3251.2,1984,5587.2,6924.8,3668.2666,1725.1556
64,0.96,0.35999998,825.6,3424,3481.6,1734.4,6284.8,7635.2,3897.6003,2041.6001
64,0.91999996,0.43999997,1062.4,3545.6,3417.6,1996.8,6182.4,7449.6,3942.4001,1915.7334
64,0.96,0.32,889.6,3347.2,3443.2,1619.2,6035.2,8377.6,3952,2169.5999
64,0.96,0.39999998,953.6,3392,3500.8,1843.2,6790.4,7328,3968,2060.8
64,0.79999995,0.48,1216,3500.8,3635.2,2380.8,6483.2,7526.4,4123.7334,1920.7113
64,0.84,0.48,1228.8,3558.4,3776,2156.8,6304,8044.8,4178.1333,1997.5111
64,0.08,0.48,1196.8,3340.8,3142.4,2060.8,6259.2,9107.2,4184.533,2332.4446
64,0.88,0.48,1209.6,3724.8,3609.6,2227.2,6419.2,8076.8,4211.1997,2024.5332
64,0.96,0.28,896,3379.2,3264,1478.4,6304,9945.6,4211.1997,2609.0664
64,0.76,0.48,1299.2,3801.6,3468.8,2252.8,6470.4,8000,4215.4663,2013.1553
64,0.16,0.48,1235.2,3225.6,3360,2150.4,6592,8896,4243.1997,2333.8665
64,0.28,0.48,1164.8,3353.6,3302.4,2131.2,6502.4,9145.6,4266.6665,2371.5554
64,0.19999999,0.48,1267.2,3372.8,3187.2,2112,6508.8,9164.8,4268.8003,2378.6667
64,0.04,0.48,1177.6,3392,3456,2240,6387.2,8985.6,4273.067,2275.5557
64,0.71999997,0.48,1299.2,3584,3481.6,2252.8,6528,8524.8,4278.4004,2165.3335
64,0,0.48,1088,3360,3347.2,2387.2,6291.2,9331.2,4300.8003,2340.2668
64,0.48,0.48,1120,3571.2,3468.8,2182.4,6336,9190.4,4311.467,2301.1555
64,0.24,0.48,1190.4,3366.4,3424,2080,6566.4,9299.2,4321.0664,2407.822
64,0.64,0.48,1228.8,3552,3468.8,2284.8,6528,8864,4321.0664,2249.9553
64,0.39999998,0.48,1209.6,3456,3411.2,2054.4,6668.8,9158.4,4326.4,2391.4666
64,0.68,0.48,1248,3468.8,3628.8,2304,6956.8,8454.4,4343.4663,2241.422
64,0.59999996,0.48,1216,3436.8,3552,2214.4,6643.2,9049.6,4351.9995,2329.5996
64,0.44,0.48,1209.6,3379.2,3276.8,2412.8,6579.2,9312,4361.6,2389.3333
64,0.35999998,0.48,1228.8,3462.4,3481.6,2054.4,6521.6,9433.6,4363.7334,2409.2444
64,0.12,0.48,1260.8,3398.4,3353.6,2323.2,6630.4,9280,4374.4,2387.2
64,0.52,0.48,1152,3353.6,3449.6,2188.8,6592,9593.6,4388.2666,2469.6887
64,0.56,0.48,1299.2,3590.4,3411.2,2099.2,6944,9235.2,4429.8667,2439.8223
64,0.91999996,0.48,1203.2,3827.2,3731.2,2259.2,6681.6,8985.6,4448,2257.0667
64,0.32,0.48,1171.2,3449.6,3475.2,2457.6,6617.6,9740.8,4485.3335,2462.578
64,0.96,0.43999997,1267.2,3859.2,3782.4,2041.6,7155.2,9056,4526.933,2385.7776
64,0.84,0.52,1331.2,4089.6,4038.4,2483.2,6931.2,9011.2,4647.467,2215.8223
64,0.88,0.52,1222.4,4076.8,4115.2,2483.2,7200,9363.2,4743.467,2358.7556
64,0.79999995,0.52,1664,4121.6,4057.6,2726.4,7136,9216,4820.2666,2237.1555
64,0.96,0.48,1292.8,3846.4,4025.6,2246.4,8115.2,9593.6,4853.3335,2667.3777
