h,p_best_rate,popsize,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
18,0.32,64,1024,6284.8,5920,1555.2,22764.8,11590.4,8189.867,5991.8228
8,0.76,64,1043.2,4992,5184,1356.8,26393.6,10188.8,8193.067,6732.0884
7,0.64,64,998.4,5299.2,5164.8,1318.4,26432,9952,8194.134,6665.2446
18,0.19999999,64,1062.4,6387.2,6406.4,1491.2,21344,12473.6,8194.133,5809.7773
11,0.35999998,64,1017.6,5868.8,5888,1452.8,23788.8,11193.6,8201.601,6193.067
7,0.88,64,1036.8,5036.8,4953.6,1318.4,27072,9817.6,8205.867,6825.9556
10,0.76,64,998.4,5420.8,5369.6,1356.8,25984,10150.4,8213.333,6569.244
13,0.28,64,1094.4,6252.8,6060.8,1478.4,22585.6,11840,8218.667,5996.0894
7,0.96,64,960,5081.6,5100.8,1350.4,27219.2,9612.8,8220.8,6796.7993
10,0.28,64,1017.6,5625.6,5644.8,1344,24256,11436.8,8220.8,6417.0664
15,0.32,64,1011.2,6092.8,5881.6,1484.8,23264,11622.4,8226.133,6144.711
8,0.88,64,985.6,5004.8,4896,1344,27609.6,9555.2,8232.533,6899.9106
8,1,64,1043.2,4876.8,4844.8,1427.2,27500.8,9715.2,8234.667,6915.556
9,0.48,64,1030.4,5465.6,5267.2,1395.2,25056,11206.4,8236.8,6596.267
7,0.8,64,1011.2,5164.8,5030.4,1337.6,27052.8,9836.8,8238.934,6803.9116
19,0.19999999,64,1081.6,6387.2,6291.2,1555.2,21414.4,12704,8238.934,5880.1777
8,0.56,64,1056,5331.2,5324.8,1331.2,25971.2,10438.4,8242.133,6641.7773
8,0.43999997,64,998.4,5740.8,5241.6,1395.2,26022.4,10067.2,8244.267,6533.689
8,0.72,64,934.4,5056,4998.4,1344,26944,10208,8247.467,6885.689
5,0.6,64,998.4,5203.2,5305.6,1235.2,26489.6,10265.6,8249.601,6752
10,0.92,64,940.8,5075.2,5177.6,1388.8,27769.6,9164.8,8252.8,6809.6
9,0.76,64,1011.2,5312,5235.2,1363.2,26976,9625.6,8253.867,6697.9556
6,0.88,64,985.6,4710.4,4902.4,1280,27910.4,9766.4,8259.2,7052.8003
7,0.6,64,979.2,5273.6,5600,1312,26521.6,9881.6,8261.333,6626.8438
17,0.16,64,1081.6,6508.8,6361.6,1536,21145.6,12934.4,8261.333,5852.444
9,0.52,64,940.8,5331.2,5408,1337.6,25760,10796.8,8262.4,6677.3335
9,1,64,1011.2,4960,4992,1363.2,27385.6,9875.2,8264.533,6910.5776
22,0.19999999,64,1017.6,6188.8,6393.6,1548.8,21363.2,13075.2,8264.533,5969.7773
7,0.56,64,992,5273.6,5177.6,1369.6,26496,10316.8,8270.934,6756.978
7,0.43999997,64,1049.6,5414.4,5465.6,1331.2,24870.4,11526.4,8276.267,6614.7554
9,0.28,64,1030.4,5817.6,5491.2,1388.8,24262.4,11724.8,8285.866,6471.8223
7,0.48,64,985.6,5433.6,5574.4,1376,24960,11392,8286.934,6592.7114
11,0.88,64,998.4,5273.6,4985.6,1491.2,27379.2,9612.8,8290.134,6803.9116
12,0.32,64,1024,6067.2,5939.2,1388.8,23692.8,11635.2,8291.2,6248.5337
7,0.28,64,1088,5702.4,5555.2,1337.6,24032,12038.4,8292.267,6495.2886
13,0.35999998,64,1094.4,5766.4,5996.8,1408,24140.8,11360,8294.399,6304
8,0.68,64,992,5222.4,5196.8,1369.6,27059.2,9932.8,8295.467,6800.355
7,0.35999998,64,998.4,5715.2,5478.4,1382.4,24716.8,11488,8296.534,6537.2446
21,0.19999999,64,1017.6,6393.6,6169.6,1548.8,22041.6,12614.4,8297.601,6020.267
7,0.68,64,972.8,5024,5088,1324.8,27238.4,10182.4,8305.066,6936.889
6,0.52,64,998.4,5235.2,5331.2,1356.8,25932.8,10995.2,8308.267,6770.489
13,0.23999998,64,1075.2,6022.4,6048,1395.2,23065.6,12243.2,8308.267,6230.7554
8,0.6,64,985.6,5529.6,5088,1356.8,26393.6,10515.2,8311.467,6761.9556
6,0.6,64,1011.2,5324.8,5184,1318.4,26387.2,10668.8,8315.733,6808.1777
14,0.28,64,1024,6060.8,6073.6,1516.8,23276.8,11968,8320,6201.6
4,0.68,64,915.2,5267.2,4998.4,1254.4,27699.2,9792,8321.066,6949.688
14,0.23999998,64,1081.6,6233.6,6220.8,1478.4,23660.8,11251.2,8321.067,6089.9556
21,0.16,64,1024,6316.8,6713.6,1632,21049.6,13248,8330.667,5878.756
8,0.92,64,1004.8,5184,4838.4,1408,27340.8,10246.4,8337.066,6971.022
11,0.23999998,64,1024,6060.8,5913.6,1452.8,23366.4,12249.6,8344.534,6308.9785
8,0.84,64,966.4,5068.8,5126.4,1312,27411.2,10214.4,8349.866,6975.289
6,0.68,64,972.8,5305.6,5145.6,1292.8,27558.4,9830.4,8350.934,6895.6445
16,0.32,64,1011.2,5977.6,5760,1555.2,24076.8,11724.8,8350.934,6366.578
6,0.84,64,972.8,4505.6,5004.8,1267.2,28396.8,9964.8,8352,7219.1997
24,0.16,64,1043.2,6521.6,6713.6,1619.2,21049.6,13164.8,8352,5836.7993
5,0.52,64,940.8,5216,5369.6,1305.6,27123.2,10169.6,8354.133,6861.5103
6,0.8,64,953.6,5049.6,4876.8,1260.8,27904,10099.2,8357.333,7096.1777
4,0.64,64,966.4,5728,5177.6,1260.8,26668.8,10355.2,8359.467,6768.3555
9,0.92,64,1024,5100.8,5088,1395.2,27558.4,10003.2,8361.6,6946.1333
11,0.84,64,1030.4,5292.8,5126.4,1363.2,27763.2,9625.6,8366.934,6884.978
20,0.19999999,64,1011.2,6412.8,6406.4,1523.2,22156.8,12755.2,8377.601,6052.267
6,0.39999998,64,1024,5568,5356.8,1324.8,25299.2,11718.4,8381.866,6751.2886
9,0.32,64,966.4,5824,5747.2,1369.6,24422.4,11968,8382.934,6541.511
8,0.96,64,1004.8,5075.2,4992,1331.2,28198.4,9702.4,8384,7044.267
6,0.64,64,1011.2,5318.4,5337.6,1286.4,27123.2,10265.6,8390.399,6869.3325
17,0.19999999,64,1017.6,6156.8,6419.2,1510.4,22329.6,12908.8,8390.4,6152.533
1,0.6,64,864,5446.4,5100.8,1049.6,28134.4,9760,8392.533,7036.444
9,0.84,64,1068.8,5203.2,5152,1414.4,27961.6,9574.4,8395.733,6914.844
10,0.23999998,64,1043.2,6022.4,5862.4,1382.4,23411.2,12684.8,8401.067,6431.289
7,0.39999998,64,1017.6,5651.2,5382.4,1344,24825.6,12192,8402.134,6737.778
8,0.39999998,64,1043.2,5548.8,5638.4,1382.4,25497.6,11315.2,8404.267,6668.0894
11,1,64,1043.2,5024,5030.4,1420.8,28256,9670.4,8407.466,7037.156
13,0.19999999,64,1030.4,6124.8,6131.2,1484.8,23545.6,12140.8,8409.601,6289.067
8,0.8,64,985.6,4998.4,5344,1382.4,28051.2,9728,8414.934,6983.1113
6,0.92,64,972.8,4972.8,4934.4,1305.6,28352,9958.4,8416,7159.4663
20,0.16,64,1088,6291.2,6374.4,1574.4,22329.6,12838.4,8416,6112
22,0.16,64,1088,6528,6483.2,1568,21830.4,13068.8,8427.733,6014.578
4,0.6,64,1011.2,5446.4,5318.4,1254.4,26899.2,10643.2,8428.8,6894.9336
10,1,64,966.4,4915.2,4940.8,1414.4,28512,9830.4,8429.867,7160.889
9,0.35999998,64,1030.4,5900.8,5683.2,1440,24428.8,12147.2,8438.4,6566.4004
9,0.43999997,64,1043.2,5574.4,5542.4,1420.8,25862.4,11187.2,8438.399,6724.266
7,1,64,972.8,5004.8,4889.6,1305.6,29286.4,9196.8,8442.667,7199.289
6,0.43999997,64,998.4,5632,4972.8,1344,26393.6,11334.4,8445.866,6945.4224
5,0.84,64,934.4,4678.4,5024,1241.6,28012.8,10796.8,8448,7304.533
10,0.32,64,1075.2,5779.2,6080,1446.4,24691.2,11635.2,8451.2,6474.6665
6,0.56,64,921.6,5164.8,5209.6,1331.2,27046.4,11052.8,8454.4,7063.467
5,0.43999997,64,960,5376,5478.4,1273.6,25721.6,11923.2,8455.467,6911.289
12,0.23999998,64,1004.8,6233.6,5862.4,1440,24396.8,11795.2,8455.467,6427.022
6,0.48,64,1011.2,5612.8,5171.2,1273.6,26406.4,11264,8456.533,6919.111
5,0.35999998,64,953.6,5868.8,5689.6,1241.6,25299.2,11692.8,8457.6,6692.266
9,0.19999999,64,1030.4,6137.6,5836.8,1408,24032,12313.6,8459.733,6475.3774
15,0.19999999,64,1043.2,6368,6412.8,1529.6,22886.4,12544,8464,6167.467
5,0.8,64,1017.6,5376,5305.6,1203.2,27744,10176,8470.399,6993.0664
15,0.16,64,1043.2,6406.4,6380.8,1536,22483.2,12998.4,8474.667,6177.4224
19,0.16,64,1004.8,6611.2,6284.8,1555.2,22188.8,13209.6,8475.733,6148.978
6,0.96,64,1017.6,4761.6,5011.2,1299.2,29043.2,9734.4,8477.867,7273.9556
5,0.88,64,953.6,5446.4,4902.4,1260.8,28652.8,9670.4,8481.066,7120.3555
12,0.19999999,64,953.6,6086.4,5971.2,1420.8,23961.6,12492.8,8481.067,6497.422
9,0.96,64,972.8,5049.6,5286.4,1363.2,28800,9484.8,8492.8,7099.733
6,1,64,966.4,4960,4844.8,1280,29657.6,9299.2,8501.333,7318.0444
8,0.32,64,985.6,5958.4,5721.6,1382.4,25164.8,11820.8,8505.601,6658.1333
8,0.28,64,1068.8,5747.2,5932.8,1337.6,24550.4,12409.6,8507.733,6648.1777
6,0.28,64,992,5548.8,5465.6,1305.6,25408,12352,8512,6912
5,0.96,64,992,4710.4,4595.2,1228.8,29312,10246.4,8514.133,7510.0444
7,0.92,64,1024,5030.4,4928,1312,28768,10035.2,8516.267,7256.8887
4,0.8,64,985.6,5433.6,5145.6,1228.8,28518.4,9811.2,8520.533,7096.1777
6,0.72,64,1036.8,5216,5184,1376,27641.6,10713.6,8528,7099.733
18,0.16,64,1075.2,6476.8,6444.8,1632,22604.8,12940.8,8529.067,6162.4897
1,0.92,64,825.6,5280,4819.2,1139.2,29894.4,9254.4,8535.468,7359.2896
11,0.32,64,1056,6259.2,6009.6,1459.2,24563.2,11891.2,8539.733,6458.311
16,0.19999999,64,1075.2,6252.8,6323.2,1510.4,23168,12921.6,8541.867,6335.289
4,0.39999998,64,902.4,5388.8,5280,1235.2,27270.4,11180.8,8542.934,7121.779
16,0.16,64,1100.8,6355.2,6438.4,1574.4,22649.6,13158.4,8546.133,6238.5767
5,0.39999998,64,979.2,5657.6,5478.4,1241.6,26489.6,11488,8555.733,6955.3774
2,0.64,64,883.2,5376,5292.8,1132.8,28243.2,10412.8,8556.8,7180.7993
5,0.68,64,985.6,5145.6,4883.2,1260.8,27904,11193.6,8562.133,7324.444
23,0.12,64,1036.8,6726.4,6828.8,1561.6,21036.8,14182.4,8562.133,6031.6445
3,0.39999998,64,947.2,6016,5356.8,1190.4,26086.4,11795.2,8565.333,6916.978
14,0.19999999,64,1049.6,6169.6,6374.4,1587.2,23424,12793.6,8566.399,6361.5996
3,0.84,64,902.4,4947.2,4883.2,1113.6,28704,10886.4,8572.8,7481.6
1,0.84,64,812.8,4876.8,5139.2,1049.6,30284.8,9286.4,8574.934,7473.779
4,0.48,64,928,5574.4,5292.8,1254.4,26860.8,11545.6,8576,7084.801
5,0.72,64,947.2,5401.6,5260.8,1228.8,27904,10713.6,8576,7155.2007
6,0.76,64,985.6,5132.8,5395.2,1292.8,27840,10828.8,8579.2,7170.1343
3,0.88,64,864,5196.8,4960,1164.8,28531.2,10771.2,8581.333,7379.9116
7,0.72,64,1004.8,5100.8,5292.8,1312,28460.8,10316.8,8581.333,7204.978
4,0.52,64,960,5484.8,5376,1241.6,27308.8,11136,8584.533,7091.9116
4,0.88,64,928,5235.2,5120,1196.8,29350.4,9715.2,8590.933,7294.578
7,0.32,64,908.8,5926.4,5760,1331.2,26099.2,11526.4,8592,6813.867
9,0.23999998,64,1030.4,6092.8,6054.4,1459.2,24192,12729.6,8593.066,6578.4883
3,0.76,64,928,5126.4,5222.4,1209.6,28960,10118.4,8594.133,7296.711
9,0.88,64,1043.2,5248,5088,1376,28780.8,10035.2,8595.2,7208.5337
6,0.32,64,947.2,6003.2,5670.4,1286.4,25267.2,12416,8598.399,6828.8003
1,0.64,64,851.2,5395.2,5465.6,979.2,28755.2,10150.4,8599.466,7235.555
6,0.35999998,64,985.6,5683.2,5644.8,1299.2,25491.2,12544,8608,6939.733
24,0.12,64,1126.4,6828.8,6790.4,1664,21676.8,13644.8,8621.866,6025.9556
1,0.76,64,800,5049.6,5043.2,1062.4,28851.2,10950.4,8626.133,7516.444
4,0.96,64,940.8,4768,5081.6,1216,29817.6,9945.6,8628.267,7502.222
1,0.68,64,806.4,5516.8,5734.4,992,28268.8,10457.6,8629.333,7155.9116
3,0.6,64,940.8,5472,5747.2,1209.6,27494.4,10918.4,8630.399,7050.6665
8,0.35999998,64,998.4,5875.2,5555.2,1382.4,26304,11680,8632.534,6906.311
11,0.19999999,64,1030.4,6393.6,6400,1440,24486.4,12064,8635.733,6426.311
3,0.64,64,940.8,5632,5228.8,1196.8,28288,10540.8,8637.866,7184.3555
1,0.88,64,787.2,5305.6,4960,1004.8,29382.4,10412.8,8642.134,7503.6445
5,1,64,947.2,4736,4915.2,1241.6,30035.2,10009.6,8647.466,7583.2886
5,0.64,64,966.4,5126.4,5644.8,1267.2,28070.4,10848,8653.866,7203.555
13,0.16,64,1062.4,6566.4,6515.2,1452.8,23238.4,13094.4,8654.934,6340.978
1,0.72,64,844.8,5600,5254.4,1024,29164.8,10092.8,8663.467,7310.222
3,0.48,64,992,5568,5536,1171.2,27385.6,11340.8,8665.601,7131.734
5,0.56,64,960,5094.4,5331.2,1235.2,27910.4,11475.2,8667.733,7350.0444
2,0.39999998,64,876.8,5939.2,5766.4,1184,26380.8,11878.4,8670.934,6972.4453
2,0.72,64,883.2,5708.8,5171.2,1107.2,28940.8,10220.8,8672.001,7272.5337
1,0.39999998,64,851.2,6118.4,5868.8,1036.8,27321.6,10841.6,8673.066,6939.022
4,0.84,64,915.2,4998.4,5273.6,1216,29132.8,10528,8677.333,7435.3784
2,0.92,64,876.8,4838.4,4966.4,1113.6,29977.6,10323.2,8682.666,7645.156
10,0.16,64,1030.4,6393.6,6188.8,1440,24332.8,12716.8,8683.733,6560.711
6,0.19999999,64,979.2,6003.2,5670.4,1273.6,25126.4,13062.4,8685.867,6939.022
1,0.56,64,838.4,5382.4,5830.4,1024,28256,10860.8,8698.667,7239.8223
2,0.43999997,64,864,5772.8,5305.6,1126.4,27526.4,11622.4,8702.934,7247.6445
5,0.92,64,998.4,5049.6,5120,1235.2,29446.4,10412.8,8710.4,7479.467
11,0.16,64,1036.8,6316.8,6278.4,1452.8,24057.6,13120,8710.399,6585.6
3,0.52,64,940.8,5856,5440,1216,28377.6,10470.4,8716.8,7138.1333
4,0.76,64,896,5036.8,5312,1203.2,29830.4,10022.4,8716.8,7473.067
1,0.96,64,896,4704,4921.6,1100.8,31353.6,9331.2,8717.866,7749.689
2,0.8,64,857.6,5574.4,5452.8,1120,29356.8,9958.4,8720,7291.733
4,0.72,64,947.2,5331.2,5177.6,1235.2,27859.2,11776,8721.066,7397.689
4,0.35999998,64,960,5523.2,5472,1228.8,26643.2,12518.4,8724.267,7237.689
3,0.56,64,902.4,5523.2,5612.8,1216,27968,11148.8,8728.533,7219.9116
14,0.16,64,992,6291.2,6566.4,1497.6,23712,13337.6,8732.8,6528
5,0.32,64,947.2,5715.2,5728,1324.8,26348.8,12345.6,8734.934,7074.845
7,0.23999998,64,1024,5952,6067.2,1350.4,24684.8,13331.2,8734.934,6848.711
2,0.76,64,934.4,5248,5395.2,1132.8,29830.4,9881.6,8737.066,7412.6226
4,0.43999997,64,992,5542.4,5312,1248,28057.6,11276.8,8738.134,7286.0444
7,0.19999999,64,953.6,5760,6003.2,1356.8,24921.6,13478.4,8745.601,6969.6
9,0.16,64,1036.8,6182.4,6400,1433.6,23705.6,13721.6,8746.667,6644.6226
3,0.43999997,64,921.6,5516.8,5612.8,1132.8,26931.2,12396.8,8752,7274.6665
5,0.76,64,908.8,5017.6,5536,1280,29542.4,10227.2,8752,7421.8667
2,0.48,64,851.2,5996.8,5478.4,1132.8,26867.2,12236.8,8760.533,7194.311
20,0.12,64,1100.8,6624,6528,1683.2,22400,14227.2,8760.533,6368.711
1,0.8,64,864,5280,4697.6,1030.4,30131.2,10572.8,8762.667,7726.222
8,0.19999999,64,1062.4,6048,5977.6,1414.4,25126.4,12947.2,8762.667,6849.422
10,0.19999999,64,1056,6342.4,6240,1491.2,24710.4,12742.4,8763.733,6641.778
2,0.6,64,864,5286.4,5715.2,1120,28825.6,10809.6,8770.133,7364.978
8,0.23999998,64,1017.6,6278.4,6041.6,1382.4,25280,12633.6,8772.267,6789.689
4,0.92,64,921.6,4921.6,5177.6,1254.4,30214.4,10201.6,8781.867,7617.422
1,0.43999997,64,838.4,5587.2,5542.4,1062.4,28339.2,11385.6,8792.534,7379.9116
3,0.72,64,960,5190.4,5036.8,1190.4,29356.8,11020.8,8792.533,7597.511
1,0.52,64,825.6,5753.6,5465.6,1056,28755.2,10905.6,8793.601,7357.8667
17,0.12,64,1062.4,6892.8,6425.6,1580.8,22489.6,14310.4,8793.601,6404.267
22,0.12,64,1126.4,6899.2,6867.2,1548.8,22348.8,13984,8795.733,6247.1113
4,0.56,64,934.4,5600,5120,1209.6,28896,11020.8,8796.8,7441.0664
2,0.52,64,838.4,5632,5523.2,1177.6,28755.2,10905.6,8805.333,7350.0444
19,0.12,64,1075.2,6809.6,6713.6,1574.4,22636.8,14041.6,8808.534,6353.778
4,0.28,64,940.8,6297.6,5836.8,1216,25990.4,12576,8809.601,6982.4004
1,0.35999998,64,825.6,5664,5619.2,1036.8,27929.6,11808,8813.866,7369.9556
2,1,64,883.2,4812.8,5414.4,1132.8,30924.8,9715.2,8813.866,7670.7554
2,0.88,64,896,4979.2,5241.6,1184,30240,10355.2,8816,7654.4
2,0.68,64,857.6,5868.8,5881.6,1145.6,28652.8,10496,8817.066,7171.555
2,0.84,64,864,5171.2,5030.4,1088,29932.8,10841.6,8821.333,7710.5776
4,0.32,64,953.6,6080,5696,1235.2,26163.2,12812.8,8823.467,7109.688
5,0.48,64,966.4,5734.4,5305.6,1280,27686.4,12006.4,8829.867,7344.3555
4,1,64,947.2,5024,4896,1203.2,30899.2,10041.6,8835.2,7756.7993
1,1,64,812.8,5113.6,5184,1036.8,31462.4,9427.2,8839.467,7736.889
5,0.28,64,992,5702.4,5491.2,1299.2,26905.6,12748.8,8856.533,7313.7773
3,0.35999998,64,915.2,5958.4,5574.4,1196.8,26240,13273.6,8859.733,7264.711
3,0.68,64,889.6,5536,5196.8,1132.8,29312,11091.2,8859.733,7561.2446
3,0.96,64,934.4,5299.2,5235.2,1132.8,30067.2,10489.6,8859.733,7612.444
21,0.12,64,1158.4,6937.6,6624,1664,22067.2,14707.2,8859.733,6351.6445
2,0.56,64,940.8,5516.8,5606.4,1107.2,28844.8,11219.2,8872.533,7439.645
14,0.12,64,1094.4,6515.2,6444.8,1516.8,24467.2,13235.2,8878.933,6648.1772
5,0.23999998,64,960,6400,6400,1260.8,26355.2,12000,8896,6854.4
16,0.12,64,1088,6764.8,6598.4,1555.2,22995.2,14387.2,8898.133,6528.711
2,0.32,64,883.2,6329.6,5856,1158.4,26841.6,12332.8,8900.267,7124.621
12,0.16,64,1056,6521.6,6464,1440,24153.6,13772.8,8901.333,6707.9116
2,0.35999998,64,857.6,6220.8,5593.6,1171.2,27481.6,12108.8,8905.601,7259.734
1,0.48,64,844.8,5945.6,5964.8,1030.4,28505.6,11200,8915.2,7291.734
1,0.28,64,876.8,6656,5638.4,1024,27270.4,12044.8,8918.4,7159.467
3,0.92,64,896,4953.6,5088,1203.2,30835.2,10579.2,8925.866,7854.221
2,0.28,64,928,6220.8,5766.4,1139.2,27129.6,12384,8928,7219.2007
18,0.12,64,1068.8,6841.6,6828.8,1529.6,23481.6,13881.6,8938.667,6495.289
3,0.32,64,908.8,6003.2,6105.6,1241.6,27456,11929.6,8940.8,7167.9995
6,0.23999998,64,1017.6,6067.2,5849.6,1324.8,26195.2,13241.6,8949.333,7179.3774
1,0.32,64,838.4,5856,6137.6,1056,27366.4,12518.4,8962.133,7320.1772
3,0.8,64,985.6,5305.6,5113.6,1222.4,30912,10259.2,8966.4,7746.1333
3,1,64,896,4678.4,5350.4,1152,31488,10259.2,8970.667,7935.289
5,0.19999999,64,972.8,5984,5804.8,1280,25856,13977.6,8979.2,7291.733
11,0.12,64,1081.6,6912,6771.2,1478.4,23897.6,13779.2,8986.667,6567.8228
15,0.12,64,1068.8,6700.8,6489.6,1555.2,24409.6,13824,9008,6739.2007
2,0.96,64,889.6,5529.6,4940.8,1113.6,30822.4,10771.2,9011.2,7857.0664
4,0.23999998,64,972.8,6233.6,6246.4,1331.2,26848,12576,9034.667,7118.222
12,0.12,64,1036.8,6444.8,6348.8,1516.8,24998.4,13958.4,9050.667,6951.8228
3,0.28,64,953.6,6105.6,6355.2,1228.8,25996.8,13696,9056,7193.6
3,0.23999998,64,889.6,6144,6611.2,1267.2,26432,13004.8,9058.134,7106.845
13,0.12,64,1113.6,6649.6,6611.2,1548.8,23392,15232,9091.2,6813.867
1,0.23999998,64,806.4,6150.4,6272,1030.4,27558.4,12800,9102.934,7384.1777
4,0.19999999,64,928,6118.4,6297.6,1209.6,26707.2,13440,9116.8,7304.5327
7,0.16,64,998.4,6393.6,5958.4,1420.8,26131.2,13836.8,9123.2,7240.5337
24,0.08,64,1120,7443.2,7257.6,1644.8,22553.6,14848,9144.534,6370.844
10,0.12,64,1088,6694.4,6451.2,1478.4,25760,13472,9157.333,6972.445
18,0.08,64,1120,7417.6,7046.4,1632,22617.6,15193.6,9171.2,6489.5996
20,0.08,64,1139.2,7315.2,7052.8,1574.4,22860.8,15142.4,9180.8,6547.2007
23,0.08,64,1062.4,7340.8,7219.2,1632,22310.4,15827.2,9232,6557.867
5,0.16,64,998.4,6073.6,6502.4,1344,26150.4,14406.4,9245.867,7355.022
8,0.12,64,1036.8,6528,6220.8,1459.2,25113.6,15155.2,9252.267,7254.7554
3,0.19999999,64,908.8,6540.8,6425.6,1209.6,26496,13958.4,9256.532,7313.7773
1,0.19999999,64,851.2,6675.2,6624,1056,27955.2,12390.4,9258.667,7276.0884
2,0.23999998,64,947.2,6547.2,6553.6,1107.2,27564.8,13120,9306.667,7357.156
8,0.16,64,992,6425.6,6419.2,1369.6,26073.6,14611.2,9315.2,7351.4663
19,0.08,64,1049.6,7392,7155.2,1606.4,23385.6,15372.8,9326.933,6701.511
22,0.08,64,1139.2,7584,7206.4,1696,23187.2,15168,9330.133,6564.978
3,0.16,64,928,6598.4,6444.8,1222.4,26662.4,14195.2,9341.866,7391.289
17,0.08,64,1062.4,7091.2,7091.2,1568,24435.2,14944,9365.333,6882.844
9,0.12,64,1017.6,6502.4,6579.2,1472,25465.6,15276.8,9385.601,7323.734
13,0.08,64,1075.2,7174.4,7129.6,1523.2,24345.6,15417.6,9444.267,6958.222
21,0.08,64,1081.6,7430.4,7232,1657.6,23494.4,15961.6,9476.267,6834.489
16,0.08,64,1081.6,7155.2,6912,1651.2,25254.4,14816,9478.399,7037.8667
6,0.16,64,1024,6508.8,6342.4,1337.6,27571.2,14150.4,9489.066,7581.1563
15,0.08,64,1107.2,7059.2,6969.6,1593.6,24915.2,15302.4,9491.199,7078.4
12,0.08,64,1049.6,7193.6,6764.8,1536,24857.6,15571.2,9495.467,7145.9556
4,0.16,64,960,6297.6,6713.6,1318.4,26931.2,14976,9532.8,7613.8657
9,0.08,64,1017.6,7040,6892.8,1504,25267.2,15609.6,9555.2,7255.467
14,0.08,64,1062.4,7321.6,7129.6,1587.2,25094.4,15328,9587.2,7082.6665
2,0.19999999,64,883.2,6860.8,6566.4,1164.8,27948.8,14112,9589.333,7627.3784
6,0.12,64,1081.6,6092.8,6662.4,1388.8,27494.4,15980.8,9783.467,7969.4224
7,0.12,64,1004.8,6483.2,6816,1408,27577.6,15584,9812.267,7845.689
4,0.12,64,947.2,6835.2,6899.2,1273.6,27859.2,15148.8,9827.2,7784.5337
10,0.08,64,1107.2,7238.4,6982.4,1504,25625.6,16524.8,9830.4,7496.5337
1,0.16,64,832,6700.8,7129.6,1036.8,28659.2,14668.8,9837.866,7884.0884
5,0.12,64,960,6739.2,7052.8,1350.4,27936,15059.2,9849.6,7765.3335
8,0.08,64,992,6995.2,7046.4,1459.2,27545.6,15430.4,9911.466,7717.688
11,0.08,64,1113.6,7251.2,7193.6,1523.2,25990.4,16524.8,9932.8,7549.8667
23,0.04,64,1139.2,8000,7801.6,1721.6,23980.8,17043.2,9947.733,7042.844
3,0.12,64,998.4,6681.6,7136,1235.2,28544,15660.8,10042.667,8039.8223
2,0.16,64,883.2,6860.8,6809.6,1248,29331.2,15296,10071.466,8161.422
18,0.04,64,1164.8,8044.8,7648,1670.4,24403.2,17529.6,10076.8,7259.733
24,0.04,64,1132.8,8192,7878.4,1638.4,24659.2,16985.6,10081.066,7160.888
19,0.04,64,1094.4,7776,7897.6,1638.4,25376,17094.4,10146.133,7392.711
2,0.12,64,921.6,7136,7155.2,1235.2,28211.2,16646.4,10217.601,8140.8003
6,0.08,64,940.8,7622.4,7168,1376,27270.4,16953.6,10221.867,7926.7563
17,0.04,64,1177.6,7827.2,7916.8,1657.6,24729.6,18246.4,10259.199,7485.867
21,0.04,64,1113.6,7987.2,7763.2,1657.6,25696,17382.4,10266.667,7515.023
1,0.12,64,889.6,7968,7289.6,1088,28236.8,16256,10288,7972.267
16,0.04,64,1036.8,8012.8,7808,1638.4,24531.2,18752,10296.533,7563.3774
7,0.08,64,992,7366.4,6976,1414.4,28454.4,16595.2,10299.733,8150.0444
20,0.04,64,1158.4,7987.2,7788.8,1632,25420.8,17926.4,10318.934,7569.779
22,0.04,64,1145.6,7980.8,7910.4,1702.4,25446.4,17900.8,10347.733,7550.578
5,0.08,64,998.4,7411.2,7532.8,1312,28569.6,16908.8,10455.467,8189.1563
11,0.04,64,1120,7712,7475.2,1510.4,27001.6,18848,10611.2,8209.066
15,0.04,64,1100.8,8140.8,8160,1619.2,25849.6,18886.4,10626.133,7827.91
14,0.04,64,1120,7968,7884.8,1657.6,26649.6,18515.2,10632.533,7966.578
12,0.04,64,1068.8,7955.2,7756.8,1536,27219.2,18265.6,10633.601,8072.533
4,0.08,64,985.6,7443.2,7955.2,1331.2,28806.4,17651.2,10695.467,8355.556
13,0.04,64,1075.2,7782.4,7712,1574.4,27609.6,18630.4,10730.667,8259.556
3,0.08,64,947.2,7795.2,7718.4,1331.2,29171.2,18297.6,10876.8,8571.733
10,0.04,64,1043.2,7904,7507.2,1587.2,28108.8,19110.4,10876.8,8488.533
1,0.08,64,864,7494.4,8044.8,1100.8,30547.2,17843.2,10982.399,8808.533
8,0.04,64,1113.6,7635.2,7923.2,1600,29817.6,19065.6,11192.534,8832.712
2,0.08,64,928,8326.4,8249.6,1248,29408,19014.4,11195.733,8676.978
9,0.04,64,1126.4,7750.4,8044.8,1542.4,30201.6,19961.6,11437.867,9095.821
6,0.04,64,1011.2,8064,7968,1433.6,30252.8,20224,11492.267,9164.089
7,0.04,64,1062.4,8224,7968,1465.6,30105.6,20556.8,11563.734,9178.312
5,0.04,64,985.6,8396.8,8204.8,1388.8,31078.4,20384,11739.733,9327.645
4,0.04,64,985.6,8633.6,8172.8,1420.8,31468.8,19974.4,11776,9297.066
2,0.04,64,889.6,9056,8524.8,1209.6,32268.8,20524.8,12078.933,9545.244
3,0.04,64,960,8723.2,8665.6,1312,32320,21312,12215.466,9733.688
