popsize,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
64,0.00000001,0.91999996,0.92,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.91999996,0.96,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.96,0.52,11481.6,27571.2,27340.8,19750.4,45862.4,inf,inf,inf
64,0.00000001,0.96,0.56,12908.8,30604.8,30681.6,22425.6,inf,inf,inf,inf
64,0.00000001,0.96,0.6,15116.8,34982.4,34905.6,26803.2,inf,inf,inf,inf
64,0.00000001,0.96,0.64,17171.2,39820.8,39705.6,32326.4,inf,inf,inf,inf
64,0.00000001,0.96,0.68,20236.8,45747.2,46278.4,40352,inf,inf,inf,inf
64,0.00000001,0.96,0.72,22713.6,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.96,0.76,28684.8,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.96,0.8,37152,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.96,0.84,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.96,0.88,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.96,0.92,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.96,0.96,inf,inf,inf,inf,inf,inf,inf,inf
